trial,local_us,latency
714,1747604560121018,16245
715,1747604560137276,18510
716,1747604560155800,13498
717,1747604560169312,31226
718,1747604560200551,15674
719,1747604560216238,20224
720,1747604560236476,19222
721,1747604560255712,18648
722,1747604560274372,23017
723,1747604560297403,18358
724,1747604560315773,33307
725,1747604560349093,12915
726,1747604560362022,19244
727,1747604560381280,24001
728,1747604560405294,17498
729,1747604560422805,21918
730,1747604560444737,12288
731,1747604560457038,10035
732,1747604560467087,16419
733,1747604560483520,11175
734,1747604560494709,16496
735,1747604560511218,23344
736,1747604560534576,24894
737,1747604560559484,11506
738,1747604560571004,12239
739,1747604560583255,12978
740,1747604560596247,11861
741,1747604560608122,11282
742,1747604560619418,15338
743,1747604560634768,22311
744,1747604560657093,16680
745,1747604560673786,11693
746,1747604560685493,10951
747,1747604560696457,12543
748,1747604560709013,10987
749,1747604560720014,11266
750,1747604560731293,15823
751,1747604560747129,11431
752,1747604560758574,16208
753,1747604560774795,12099
754,1747604560786907,15965
755,1747604560802886,16750
756,1747604560819649,16359
757,1747604560836021,22703
758,1747604560858738,21524
759,1747604560880276,12136
760,1747604560892424,20706
761,1747604560913144,19205
762,1747604560932363,12340
763,1747604560944716,15357
764,1747604560960087,17862
765,1747604560977961,22552
766,1747604561000526,15197
767,1747604561015737,18155
768,1747604561033906,20621
769,1747604561054539,20143
770,1747604561074695,11614
771,1747604561086322,32430
772,1747604561118765,17830
773,1747604561136609,22803
774,1747604561159426,21712
775,1747604561181151,16386
776,1747604561197550,25723
777,1747604561223286,12670
778,1747604561235970,23071
779,1747604561259055,11324
780,1747604561270393,11209
781,1747604561281615,11433
782,1747604561293060,15218
783,1747604561308291,20787
784,1747604561329092,18350
785,1747604561347456,20701
786,1747604561368171,18985
787,1747604561387170,15675
788,1747604561402858,12039
789,1747604561414911,17001
790,1747604561431925,17345
791,1747604561449284,11038
792,1747604561460336,12270
793,1747604561472619,33519
794,1747604561506151,16680
795,1747604561522845,22967
796,1747604561545826,16004
797,1747604561561844,16593
798,1747604561578450,30639
799,1747604561609101,13565
800,1747604561622680,16709
801,1747604561639402,20727
802,1747604561660143,25936
803,1747604561686092,22042
804,1747604561708147,20425
805,1747604561728586,13732
806,1747604561742331,18312
807,1747604561760656,21292
808,1747604561781962,12322
809,1747604561794296,16815
810,1747604561811125,29850
811,1747604561840989,23870
812,1747604561864872,11722
813,1747604561876607,16963
814,1747604561893584,16448
815,1747604561910045,12433
816,1747604561922491,12104
817,1747604561934609,11108
818,1747604561945730,11118
819,1747604561956862,16501
820,1747604561973377,23231
821,1747604561996621,16565
822,1747604562013199,16563
823,1747604562029774,13270
824,1747604562043057,16275
825,1747604562059346,21085
826,1747604562080445,22766
827,1747604562103223,33920
828,1747604562137157,10757
829,1747604562147927,17518
830,1747604562165459,15749
831,1747604562181222,11051
832,1747604562192287,16950
833,1747604562209251,22611
834,1747604562231874,31052
835,1747604562262939,17739
836,1747604562280691,24088
837,1747604562304793,12511
838,1747604562317317,16671
839,1747604562334001,15764
840,1747604562349778,18393
841,1747604562368185,16927
842,1747604562385125,11616
843,1747604562396753,11659
844,1747604562408426,20895
845,1747604562429334,16647
846,1747604562445995,28252
847,1747604562474260,17142
848,1747604562491415,15619
849,1747604562507047,23147
850,1747604562530208,15714
851,1747604562545936,22299
852,1747604562568249,20876
853,1747604562589137,12609
854,1747604562601767,12047
855,1747604562613827,20540
856,1747604562634381,12531
857,1747604562646925,23031
858,1747604562669969,21496
859,1747604562691479,20453
860,1747604562711945,18398
861,1747604562730356,22297
862,1747604562752665,16528
863,1747604562769206,12836
864,1747604562782056,11546
865,1747604562793615,10599
866,1747604562804227,16841
867,1747604562821081,17440
868,1747604562838534,23309
869,1747604562861857,11159
870,1747604562873029,11753
871,1747604562884796,15874
872,1747604562900684,12037
873,1747604562912735,15635
874,1747604562928383,12214
875,1747604562940610,16173
876,1747604562956796,22382
877,1747604562979191,28006
878,1747604563007210,26098
879,1747604563033322,11946
880,1747604563045281,22928
881,1747604563068221,31675
882,1747604563099909,17422
883,1747604563117344,16755
884,1747604563134113,15575
885,1747604563149702,18721
886,1747604563168437,16384
887,1747604563184834,20785
888,1747604563205632,20835
889,1747604563226481,21538
890,1747604563248033,11153
891,1747604563259199,16644
892,1747604563275857,16446
893,1747604563292317,22889
894,1747604563315218,22054
895,1747604563337285,12766
896,1747604563350064,15164
897,1747604563365242,32528
898,1747604563397784,12173
899,1747604563409970,10736
900,1747604563420719,16835
901,1747604563437567,16676
902,1747604563454257,16724
903,1747604563470993,22328
904,1747604563493334,19884
905,1747604563513232,11490
906,1747604563524734,17047
907,1747604563541795,32925
908,1747604563574732,12367
909,1747604563587113,10165
910,1747604563597291,11317
911,1747604563608621,22706
912,1747604563631340,16122
913,1747604563647476,16202
914,1747604563663691,18396
915,1747604563682101,11896
916,1747604563694009,16362
917,1747604563710384,16753
918,1747604563727151,16169
919,1747604563743334,21779
920,1747604563765127,28342
921,1747604563793482,22654
922,1747604563816150,15749
923,1747604563831911,18407
924,1747604563850332,11117
925,1747604563861462,16500
926,1747604563877975,18615
927,1747604563896603,11460
928,1747604563908077,11015
929,1747604563919106,11458
930,1747604563930577,16308
931,1747604563946899,11163
932,1747604563958075,16615
933,1747604563974704,16718
934,1747604563991435,11011
935,1747604564002459,17541
936,1747604564020014,15726
937,1747604564035754,12247
938,1747604564048021,22242
939,1747604564070277,22437
940,1747604564092726,16495
941,1747604564109235,18025
942,1747604564127273,16899
943,1747604564144186,16414
944,1747604564160612,21063
945,1747604564181689,12476
946,1747604564194178,17476
947,1747604564211668,11463
948,1747604564223144,9658
949,1747604564232816,16785
950,1747604564249615,16593
951,1747604564266222,11537
952,1747604564277772,15260
953,1747604564293046,12522
954,1747604564305581,30946
955,1747604564336541,15180
956,1747604564351735,12760
957,1747604564364507,16638
958,1747604564381159,21952
959,1747604564403125,10959
960,1747604564414098,17210
961,1747604564431322,17366
962,1747604564448700,16675
963,1747604564465388,16985
964,1747604564482386,16818
965,1747604564499218,15104
966,1747604564514336,16793
967,1747604564531143,16635
968,1747604564547791,16794
969,1747604564564598,10933
970,1747604564575545,16644
971,1747604564592201,16705
972,1747604564608920,22916
973,1747604564631849,23557
974,1747604564655420,12812
975,1747604564668246,10103
976,1747604564678362,10660
977,1747604564689036,12360
978,1747604564701410,32233
979,1747604564733657,11259
980,1747604564744929,13492
981,1747604564758434,11997
982,1747604564770445,11958
983,1747604564782417,15293
984,1747604564797724,16928
985,1747604564814665,22935
986,1747604564837613,23391
987,1747604564861017,19044
988,1747604564880074,16967
989,1747604564897054,16821
990,1747604564913889,11164
991,1747604564925066,21642
992,1747604564946721,15940
993,1747604564962674,20363
994,1747604564983050,13007
995,1747604564996071,17357
996,1747604565013441,11464
997,1747604565024919,10199
998,1747604565035130,11104
999,1747604565046247,16751
1000,1747604565063011,27410
1001,1747604565090434,16478
1002,1747604565106926,22255
1003,1747604565129195,16621
1004,1747604565145828,16980
1005,1747604565162822,16217
