trial,sent_us,recv_us,latency_us
604,1747593822588912,1747593822688548,99636
605,1747593822703077,1747593822707862,4785
606,1747593822788915,1747593822825289,36374
607,1747593822888905,1747593822897475,8570
608,1747593822988918,1747593823004294,15376
609,1747593823088917,1747593823089014,97
610,1747593823188919,1747593823199110,10191
611,1747593823288915,1747593823294133,5218
612,1747593823388907,1747593823434331,45424
613,1747593823488902,1747593823513300,24398
614,1747593823588917,1747593823613946,25029
615,1747593823688910,1747593823689010,100
616,1747593823788919,1747593823794169,5250
617,1747593823888909,1747593823891259,2350
618,1747593823988917,1747593823993170,4253
619,1747593824088917,1747593824090585,1668
620,1747593824188914,1747593824189925,1011
621,1747593824288908,1747593824313453,24545
622,1747593824388908,1747593824393457,4549
623,1747593824488917,1747593824490160,1243
624,1747593824588915,1747593824625165,36250
625,1747593824688909,1747593824694386,5477
626,1747593824788908,1747593824814741,25833
627,1747593824888919,1747593824891170,2251
628,1747593824988908,1747593824992060,3152
629,1747593825088917,1747593825244782,155865
630,1747593825265647,1747593825309911,44264
631,1747593825335026,1747593825507298,172272
632,1747593825527820,1747593825551551,23731
633,1747593825571878,1747593825582407,10529
634,1747593825618331,1747593825765285,146954
635,1747593825790049,1747593825827145,37096
636,1747593825863395,1747593826036061,172666
637,1747593826123714,1747593826277845,154131
638,1747593826299670,1747593826303772,4102
639,1747593826316014,1747593826345510,29496
640,1747593826358446,1747593826362992,4546
641,1747593826372709,1747593826528620,155911
642,1747593826568176,1747593826571115,2939
643,1747593826589871,1747593826622285,32414
644,1747593826637815,1747593826800482,162667
645,1747593826816749,1747593826821195,4446
646,1747593826831629,1747593826833465,1836
647,1747593826888899,1747593826984576,95677
648,1747593827001564,1747593827008844,7280
649,1747593827088913,1747593827183016,94103
650,1747593827239915,1747593827243783,3868
651,1747593827288897,1747593827449092,160195
652,1747593827465559,1747593827487140,21581
653,1747593827497341,1747593827505027,7686
654,1747593827588915,1747593827711098,122183
655,1747593827729231,1747593827750817,21586
656,1747593827788902,1747593827812999,24097
657,1747593827888917,1747593827995875,106958
658,1747593828022036,1747593828024326,2290
659,1747593828088899,1747593828269391,180492
660,1747593828277014,1747593828289120,12106
661,1747593828308379,1747593828331021,22642
662,1747593828388900,1747593828497675,108775
663,1747593828514338,1747593828546058,31720
664,1747593828588900,1747593828759009,170109
665,1747593828767358,1747593828779435,12077
666,1747593828797310,1747593828805575,8265
667,1747593828888912,1747593829020575,131663
668,1747593829038894,1747593829072960,34066
669,1747593829091494,1747593829093955,2461
670,1747593829188905,1747593829283031,94126
671,1747593829297548,1747593829575796,278248
672,1747593829602369,1747593829613500,11131
673,1747593829641897,1747593829644254,2357
674,1747593829652190,1747593829810761,158571
675,1747593829825991,1747593829840656,14665
676,1747593829855983,1747593829868538,12555
677,1747593829888900,1747593830072951,184051
678,1747593830095196,1747593830118425,23229
679,1747593830137319,1747593830150918,13599
680,1747593830188900,1747593830335699,146799
681,1747593830351276,1747593830355837,4561
682,1747593830388898,1747593830488346,99448
683,1747593830503865,1747593830509285,5420
684,1747593830588907,1747593830625303,36396
685,1747593830688911,1747593830696688,7777
686,1747593830788904,1747593830788736,-168
687,1747593830888910,1747593830927903,38993
688,1747593830988900,1747593830989554,654
689,1747593831088919,1747593831104143,15224
690,1747593831188913,1747593831193901,4988
691,1747593831288909,1747593831293834,4925
692,1747593831388911,1747593831392005,3094
693,1747593831488910,1747593831504710,15800
694,1747593831588913,1747593831591504,2591
695,1747593831688911,1747593831706057,17146
696,1747593831788910,1747593831791791,2881
697,1747593831888901,1747593831892396,3495
698,1747593831988912,1747593832039391,50479
699,1747593832088904,1747593832114183,25279
700,1747593832188948,1747593832189654,706
701,1747593832288910,1747593832308529,19619
702,1747593832388910,1747593832389064,154
703,1747593832488918,1747593832496622,7704
704,1747593832588920,1747593832604404,15484
705,1747593832688917,1747593832690375,1458
706,1747593832788906,1747593832789278,372
707,1747593832888915,1747593832900993,12078
708,1747593832988919,1747593832990292,1373
709,1747593833088909,1747593833089356,447
710,1747593833188914,1747593833201935,13021
711,1747593833288914,1747593833325886,36972
