trial,sent_us,recv_us,latency_us
576,1747599868876574,1747599868880450,3876
577,1747599868877165,1747599868880606,3441
578,1747599868877594,1747599868880746,3152
579,1747599868877890,1747599868880887,2997
580,1747599868878185,1747599868880985,2800
581,1747599868878702,1747599868881058,2356
582,1747599868879124,1747599868881130,2006
583,1747599868879983,1747599868898304,18321
584,1747599868884985,1747599868898746,13761
585,1747599868888687,1747599868899071,10384
586,1747599868890323,1747599868899168,8845
587,1747599868892724,1747599868899298,6574
588,1747599868893022,1747599868899416,6394
589,1747599868893328,1747599868899512,6184
590,1747599868893626,1747599868899606,5980
591,1747599868894055,1747599868899736,5681
592,1747599868894367,1747599868899847,5480
593,1747599868894669,1747599868899967,5298
594,1747599868895126,1747599868900089,4963
595,1747599868895458,1747599868900174,4716
596,1747599868895904,1747599868900264,4360
597,1747599868896343,1747599868900349,4006
598,1747599868896772,1747599868901603,4831
599,1747599868897205,1747599868903790,6585
600,1747599868897518,1747599868903956,6438
601,1747599868897816,1747599868904117,6301
602,1747599868898115,1747599868904284,6169
603,1747599868898711,1747599868904435,5724
604,1747599868899315,1747599868904581,5266
605,1747599868899613,1747599868904727,5114
606,1747599868899911,1747599868904863,4952
607,1747599868900210,1747599868904938,4728
608,1747599868900508,1747599868905014,4506
609,1747599868900806,1747599868905090,4284
610,1747599868901234,1747599868905165,3931
611,1747599868901860,1747599868905247,3387
612,1747599868902287,1747599868905322,3035
613,1747599868902597,1747599868905398,2801
614,1747599868902895,1747599868905472,2577
615,1747599868903193,1747599868905547,2354
616,1747599868903742,1747599868906496,2754
617,1747599868904167,1747599868908796,4629
618,1747599868904469,1747599868908960,4491
619,1747599868904767,1747599868909117,4350
620,1747599868905065,1747599868909281,4216
621,1747599868905371,1747599868909429,4058
622,1747599868905669,1747599868909572,3903
623,1747599868905967,1747599868909682,3715
624,1747599868906265,1747599868909762,3497
625,1747599868906922,1747599868909846,2924
626,1747599868907275,1747599868909922,2647
627,1747599868907577,1747599868909997,2420
628,1747599868907875,1747599868910072,2197
629,1747599868908411,1747599868910148,1737
630,1747599868908833,1747599868914035,5202
631,1747599868909270,1747599868923730,14460
