trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
4209,184048359,1747579001443096,18136,38000,18230,-19770
4210,184076359,1747579001488397,27180,28000,45301,17301
4211,184112359,1747579001558036,49118,36000,69639,33639
4212,184170359,1747579001550130,5684,58000,18446744073709543710,-65906
4213,184184359,1747579001564285,5332,14000,14155,155
4214,184198359,1747579001639218,46371,14000,74933,60933
4215,184254359,1747579001634675,5333,56000,18446744073709547073,-60543
4216,184268359,1747579001646963,4328,14000,12288,-1712
4217,184282359,1747579001685941,25111,14000,38978,24978
4218,184316359,1747579001696198,5184,34000,10257,-23743
4219,184330359,1747579001710534,5451,14000,14336,336
4220,184344359,1747579001747996,21829,14000,37462,23462
4221,184374359,1747579001759999,9903,30000,12003,-17997
4222,184392359,1747579001965748,221936,18000,205749,187749
4223,184622359,1747579002018244,16562,230000,52496,-177504
4224,184648359,1747579002039874,14643,26000,21630,-4370
4225,184672359,1747579002063560,13131,24000,23686,-314
4226,184694359,1747579002121880,37574,22000,58320,36320
4227,184740359,1747579002119897,4974,46000,18446744073709549633,-47983
4228,184754359,1747579002136639,6739,14000,16742,2742
4229,184770359,1747579002176470,23199,16000,39831,23831
4230,184802359,1747579002208278,23166,32000,31808,-192
4231,184834359,1747579002236710,20690,32000,28432,-3568
4232,184864359,1747579002245368,6536,30000,8658,-21342
4233,184880359,1747579002260096,5088,16000,14728,-1272
4234,184894359,1747579002288580,14874,14000,28484,14484
4235,184918359,1747579002302325,8473,24000,13745,-10255
4236,184936359,1747579002317565,6554,18000,15240,-2760
4237,184952359,1747579002362600,26121,16000,45035,29035
4238,184988359,1747579002369423,6586,36000,6823,-29177
4239,185004359,1747579002384515,5485,16000,15092,-908
4240,185018359,1747579002421111,20471,14000,36596,22596
4241,185048359,1747579002428192,5313,30000,7081,-22919
4242,185062359,1747579002444461,7392,14000,16269,2269
4243,185078359,1747579002487505,25078,16000,43044,27044
4244,185112359,1747579002500123,11525,34000,12618,-21382
4245,185132359,1747579002545168,27773,20000,45045,25045
4246,185168359,1747579002554482,9703,36000,9314,-26686
4247,185186359,1747579002568310,6721,18000,13828,-4172
4248,185202359,1747579002595421,14446,16000,27111,11111
4249,185226359,1747579002608908,7465,24000,13487,-10513
4250,185242359,1747579002623906,6436,16000,14998,-1002
4251,185258359,1747579002660674,21027,16000,36768,20768
4252,185288359,1747579002674310,9372,30000,13636,-16364
4253,185306359,1747579002687464,8376,18000,13154,-4846
4254,185324359,1747579002772002,50868,18000,84538,66538
4255,185384359,1747579002767388,9687,60000,18446744073709547002,-64614
4256,185402359,1747579002782572,5986,18000,15184,-2816
4257,185418359,1747579002834493,30154,16000,51921,35921
4258,185458359,1747579002838481,5890,40000,3988,-36012
4259,185472359,1747579002852184,5625,14000,13703,-297
4260,185486359,1747579002887162,19896,14000,34978,20978
4261,185514359,1747579002898678,8916,28000,11516,-16484
4262,185532359,1747579002913619,6699,18000,14941,-3059
4263,185548359,1747579002942678,15766,16000,29059,13059
4264,185572359,1747579002959589,10918,24000,16911,-7089
4265,185592359,1747579002974761,9807,20000,15172,-4828
4266,185610359,1747579003008876,18473,18000,34115,16115
4267,185638359,1747579003019030,6367,28000,10154,-17846
4268,185654359,1747579003040720,10146,16000,21690,5690
4269,185674359,1747579003057227,7885,20000,16507,-3493
4270,185690359,1747579003069873,5799,16000,12646,-3354
4271,185704359,1747579003086367,6712,14000,16494,2494
4272,185720359,1747579003124414,21891,16000,38047,22047
4273,185750359,1747579003131468,6511,30000,7054,-22946
4274,185766359,1747579003147669,6773,16000,16201,201
4275,185782359,1747579003175725,14296,16000,28056,12056
4276,185806359,1747579003188347,7155,24000,12622,-11378
4277,185822359,1747579003202242,6045,16000,13895,-2105
4278,185838359,1747579003245335,23522,16000,43093,27093
4279,185870359,1747579003252340,7303,32000,7005,-24995
4280,185886359,1747579003269751,8291,16000,17411,1411
4281,185904359,1747579003313714,25091,18000,43963,25963
4282,185938359,1747579003321777,7871,34000,8063,-25937
4283,185954359,1747579003335633,6741,16000,13856,-2144
4284,185970359,1747579003374087,21466,16000,38454,22454
4285,186000359,1747579003381617,8101,30000,7530,-22470
4286,186018359,1747579003398707,5483,18000,17090,-910
4287,186032359,1747579003448486,30421,14000,49779,35779
4288,186072359,1747579003451817,4853,40000,3331,-36669
4289,186086359,1747579003468500,6642,14000,16683,2683
4290,186102359,1747579003501652,18415,16000,33152,17152
4291,186130359,1747579003512495,7266,28000,10843,-17157
4292,186146359,1747579003527238,5807,16000,14743,-1257
4293,186160359,1747579003584191,35575,14000,56953,42953
4294,186204359,1747579003593907,12266,44000,9716,-34284
4295,186226359,1747579003609804,8255,22000,15897,-6103
4296,186244359,1747579003818693,214408,18000,208889,190889
4297,186468359,1747579003883071,28850,224000,64378,-159622
4298,186506359,1747579003886432,5354,38000,3361,-34639
4299,186520359,1747579003901732,6756,14000,15300,1300
4300,186536359,1747579003976447,45954,16000,74715,58715
4301,186590359,1747579003971790,6990,54000,18446744073709546959,-58657
4302,186606359,1747579003991059,9068,16000,19269,3269
4303,186624359,1747579004176636,244345,18000,185577,167577
4304,186878359,1747579004266146,10785,254000,89510,-164490
4305,186898359,1747579004280888,7041,20000,14742,-5258
4306,186914359,1747579004294425,5359,16000,13537,-2463
4307,186928359,1747579004479455,144750,14000,185030,171030
4308,187082359,1747579004464893,7381,154000,18446744073709537054,-168562
4309,187098359,1747579004477786,4817,16000,12893,-3107
4310,187112359,1747579004499403,9732,14000,21617,7617
4311,187130359,1747579004532190,20029,18000,32787,14787
4312,187160359,1747579004539633,5058,30000,7443,-22557
4313,187174359,1747579004554811,5611,14000,15178,1178
4314,187188359,1747579004668270,87233,14000,113459,99459
4315,187284359,1747579004690876,24622,96000,22606,-73394
4316,187318359,1747579004699730,6874,34000,8854,-25146
4317,187334359,1747579004718635,8546,16000,18905,2905
4318,187352359,1747579004747968,15579,18000,29333,11333
4319,187376359,1747579004763913,10635,24000,15945,-8055
4320,187396359,1747579004776596,6036,20000,12683,-7317
4321,187412359,1747579004808330,16443,16000,31734,15734
4322,187438359,1747579004820571,6587,26000,12241,-13759
4323,187454359,1747579004834768,5452,16000,14197,-1803
4324,187468359,1747579004875219,23167,14000,40451,26451
4325,187500359,1747579004881536,6524,32000,6317,-25683
4326,187516359,1747579004896139,5195,16000,14603,-1397
4327,187530359,1747579004930295,19018,14000,34156,20156
4328,187558359,1747579004939735,6858,28000,9440,-18560
4329,187574359,1747579004955328,7094,16000,15593,-407
4330,187590359,1747579004986865,16940,16000,31537,15537
4331,187616359,1747579004999001,7169,26000,12136,-13864
4332,187632359,1747579005013245,5847,16000,14244,-1756
4333,187646359,1747579005048557,20172,14000,35312,21312
4334,187676359,1747579005066215,12792,30000,17658,-12342
4335,187698359,1747579005078759,5472,22000,12544,-9456
4336,187712359,1747579005321756,182150,14000,242997,228997
4337,187904359,1747579005310842,23461,192000,18446744073709540702,-202914
4338,187936359,1747579005316194,5157,32000,5352,-26648
4339,187950359,1747579005334021,8261,14000,17827,3827
4340,187968359,1747579005647899,331783,18000,313878,295878
4341,188308359,1747579005832119,196005,340000,184220,-155780
4342,188514359,1747579006094233,195756,206000,262114,56114
4343,188718359,1747579006357398,196500,204000,263165,59165
4344,188924359,1747579006310401,10039,206000,18446744073709504619,-252997
4345,188944359,1747579006325829,6786,20000,15428,-4572
4346,188960359,1747579006349299,11551,16000,23470,7470
4347,188980359,1747579006688184,345030,20000,338885,318885
4348,189334359,1747579006870965,194670,354000,182781,-171219
4349,189538359,1747579007077658,203334,204000,206693,2693
4350,189750359,1747579007207645,57565,212000,129987,-82013
4351,189816359,1747579007195677,5015,66000,18446744073709539648,-77968
4352,189830359,1747579007214447,8186,14000,18770,4770
4353,189848359,1747579007243268,15320,18000,28821,10821
4354,189872359,1747579007253909,6818,24000,10641,-13359
4355,189888359,1747579007270074,6553,16000,16165,165
4356,189904359,1747579007500571,238601,16000,230497,214497
4357,190152359,1747579007741262,195174,248000,240691,-7309
4358,190356359,1747579008003248,196294,204000,261986,57986
4359,190562359,1747579007942806,5985,206000,18446744073709491174,-266442
4360,190576359,1747579007957123,6586,14000,14317,317
4361,190592359,1747579007972890,6404,16000,15767,-233
4362,190608359,1747579008011249,21027,16000,38359,22359
4363,190638359,1747579008331132,324815,30000,319883,289883
4364,190972359,1747579008525367,194627,334000,194235,-139765
4365,191176359,1747579008788463,196269,204000,263096,59096
4366,191382359,1747579008763108,6328,206000,18446744073709526261,-231355
4367,191398359,1747579008777703,5074,16000,14595,-1405
4368,191412359,1747579008791748,5682,14000,14045,45
4369,191426359,1747579009130194,357456,14000,338446,324446
4370,191792359,1747579009312652,193703,366000,182458,-183542
4371,191994359,1747579009573546,197214,202000,260894,58894
4372,192200359,1747579009834554,196359,206000,261008,55008
4373,192406359,1747579009786830,5813,206000,18446744073709503892,-253724
4374,192420359,1747579009820326,19122,14000,33496,19496
4375,192448359,1747579009831293,8140,28000,10967,-17033
4376,192466359,1747579010167944,340416,18000,336651,318651
4377,192816359,1747579010416557,195267,350000,248613,-101387
4378,193020359,1747579010412125,13138,204000,18446744073709547184,-208432
4379,193042359,1747579010421479,5686,22000,9354,-12646
4380,193056359,1747579010437169,6704,14000,15690,1690
4381,193072359,1747579010492129,32826,16000,54960,38960
4382,193114359,1747579010495143,6090,42000,3014,-38986
4383,193130359,1747579010535812,23144,16000,40669,24669
4384,193162359,1747579010543640,7352,32000,7828,-24172
4385,193178359,1747579010558669,6425,16000,15029,-971
4386,193194359,1747579010584388,12566,16000,25719,9719
4387,193216359,1747579010599755,8555,22000,15367,-6633
4388,193234359,1747579010617740,8609,18000,17985,-15
4389,193252359,1747579010642008,12418,18000,24268,6268
4390,193274359,1747579010658477,8847,22000,16469,-5531
4391,193292359,1747579010671768,5822,18000,13291,-4709
4392,193306359,1747579010701564,16697,14000,29796,15796
4393,193332359,1747579010721362,11904,26000,19798,-6202
4394,193352359,1747579010732376,6162,20000,11014,-8986
4395,193368359,1747579010928767,256440,16000,196391,180391
4396,193634359,1747579011013044,4582,266000,84277,-181723
4397,193648359,1747579011062682,28553,14000,49638,35638
4398,193686359,1747579011068922,7159,38000,6240,-31760
4399,193702359,1747579011117797,29295,16000,48875,32875
4400,193740359,1747579011121714,7005,38000,3917,-34083
4401,193756359,1747579011135152,4677,16000,13438,-2562
4402,193770359,1747579011171635,22066,14000,36483,22483
4403,193802359,1747579011183066,5970,32000,11431,-20569
4404,193816359,1747579011203154,11954,14000,20088,6088
4405,193836359,1747579011223504,10383,20000,20350,350
4406,193856359,1747579011237076,5960,20000,13572,-6428
4407,193870359,1747579011252101,7062,14000,15025,1025
4408,193886359,1747579011290515,21593,16000,38414,22414
4409,193916359,1747579011295676,5247,30000,5161,-24839
4410,193930359,1747579011309805,5763,14000,14129,129
4411,193944359,1747579011342138,17471,14000,32333,18333
4412,193970359,1747579011350637,6295,26000,8499,-17501
4413,193986359,1747579011366499,5915,16000,15862,-138
4414,194000359,1747579011400149,19087,14000,33650,19650
4415,194028359,1747579011415172,10444,28000,15023,-12977
4416,194048359,1747579011432623,8903,20000,17451,-2549
4417,194066359,1747579011458909,13701,18000,26286,8286
4418,194088359,1747579011470013,6533,22000,11104,-10896
4419,194104359,1747579011483620,4856,16000,13607,-2393
4420,194118359,1747579011525675,24125,14000,42055,28055
4421,194152359,1747579011532319,6012,34000,6644,-27356
4422,194168359,1747579011549855,7379,16000,17536,1536
4423,194184359,1747579011573398,12213,16000,23543,7543
4424,194206359,1747579011605388,21882,22000,31990,9990
4425,194236359,1747579011641456,28611,30000,36068,6068
4426,194274359,1747579011695094,35406,38000,53638,15638
4427,194318359,1747579011699777,9718,44000,4683,-39317
4428,194336359,1747579011825557,107353,18000,125780,107780
4429,194452359,1747579011835241,8159,116000,9684,-106316
4430,194470359,1747579011858509,19974,18000,23268,5268
4431,194498359,1747579011899867,22826,28000,41358,13358
4432,194530359,1747579011925620,19632,32000,25753,-6247
4433,194558359,1747579011963474,23589,28000,37854,9854
4434,194590359,1747579011983956,18146,32000,20482,-11518
4435,194618359,1747579012017229,22979,28000,33273,5273
4436,194650359,1747579012033987,8798,32000,16758,-15242
4437,194668359,1747579012075570,24931,18000,41583,23583
4438,194702359,1747579012084457,7561,34000,8887,-25113
4439,194718359,1747579012099049,6558,16000,14592,-1408
4440,194734359,1747579012126903,16971,16000,27854,11854
4441,194760359,1747579012142842,8041,26000,15939,-10061
4442,194778359,1747579012159077,6950,18000,16235,-1765
4443,194794359,1747579012203344,25251,16000,44267,28267
4444,194828359,1747579012214383,9777,34000,11039,-22961
4445,194846359,1747579012253688,25709,18000,39305,21305
4446,194880359,1747579012261863,8050,34000,8175,-25825
4447,194898359,1747579012279416,6761,18000,17553,-447
4448,194914359,1747579012305509,13745,16000,26093,10093
4449,194936359,1747579012317010,6504,22000,11501,-10499
4450,194952359,1747579012337262,9409,16000,20252,4252
4451,194970359,1747579012362679,14180,18000,25417,7417
4452,194994359,1747579012374869,5871,24000,12190,-11810
4453,195008359,1747579012390528,7638,14000,15659,1659
4454,195024359,1747579012453969,38829,16000,63441,47441
4455,195072359,1747579012452534,6027,48000,18446744073709550181,-49435
4456,195088359,1747579012615616,174617,16000,163082,147082
4457,195272359,1747579012656812,8794,184000,41196,-142804
4458,195290359,1747579012674163,8909,18000,17351,-649
4459,195308359,1747579012686917,4640,18000,12754,-5246
4460,195322359,1747579012719131,16960,14000,32214,18214
4461,195348359,1747579012727411,5575,26000,8280,-17720
4462,195362359,1747579012741735,5181,14000,14324,324
4463,195376359,1747579012774949,18485,14000,33214,19214
4464,195404359,1747579012789903,9592,28000,14954,-13046
4465,195422359,1747579012808232,9748,18000,18329,329
4466,195440359,1747579012828974,11546,18000,20742,2742
4467,195460359,1747579012849075,11795,20000,20101,101
4468,195480359,1747579012862673,7672,20000,13598,-6402
4469,195496359,1747579013039612,177008,16000,176939,160939
4470,195682359,1747579013071093,11607,186000,31481,-154519
4471,195702359,1747579013083277,6736,20000,12184,-7816
4472,195718359,1747579013105359,10359,16000,22082,6082
4473,195738359,1747579013118621,6071,20000,13262,-6738
4474,195754359,1747579013133455,4841,16000,14834,-1166
4475,195768359,1747579013169866,20538,14000,36411,22411
4476,195798359,1747579013200641,20716,30000,30775,775
4477,195828359,1747579013221507,14262,30000,20866,-9134
4478,195852359,1747579013233803,6424,24000,12296,-11704
4479,195868359,1747579013255651,10653,16000,21848,5848
4480,195888359,1747579013278681,12577,20000,23030,3030
4481,195910359,1747579013304703,15464,22000,26022,4022
4482,195934359,1747579013342054,23738,24000,37351,13351
4483,195966359,1747579013352414,13052,32000,10360,-21640
4484,195988359,1747579013465286,94188,22000,112872,90872
4485,196092359,1747579013479067,9658,104000,13781,-90219
4486,196110359,1747579013490958,6472,18000,11891,-6109
4487,196126359,1747579013509207,7329,16000,18249,2249
4488,196142359,1747579013539369,17153,16000,30162,14162
4489,196168359,1747579013552009,8413,26000,12640,-13360
4490,196186359,1747579013566239,5235,18000,14230,-3770
4491,196200359,1747579013602408,20717,14000,36169,22169
4492,196230359,1747579013610132,5189,30000,7724,-22276
4493,196244359,1747579013628002,7674,14000,17870,3870
4494,196260359,1747579013652744,13600,16000,24742,8742
4495,196282359,1747579013664068,6828,22000,11324,-10676
4496,196298359,1747579013679986,6528,16000,15918,-82
4497,196314359,1747579013712211,17489,16000,32225,16225
4498,196340359,1747579013722169,7252,26000,9958,-16042
4499,196356359,1747579013740104,8557,16000,17935,1935
4500,196374359,1747579013771115,16595,18000,31011,13011
4501,196400359,1747579013792435,13920,26000,21320,-4680
4502,196422359,1747579013802574,5354,22000,10139,-11861
4503,196436359,1747579013824404,11347,14000,21830,7830
4504,196456359,1747579013835250,4752,20000,10846,-9154
4505,196470359,1747579013850547,6263,14000,15297,1297
4506,196486359,1747579014022599,211262,16000,172052,156052
4507,196706359,1747579014099985,15008,220000,77386,-142614
4508,196730359,1747579014110484,5497,24000,10499,-13501
4509,196744359,1747579014125015,6665,14000,14531,531
4510,196760359,1747579014155994,16417,16000,30979,14979
4511,196786359,1747579014167365,6828,26000,11371,-14629
4512,196802359,1747579014184948,8038,16000,17583,1583
4513,196820359,1747579014211542,13512,18000,26594,8594
4514,196842359,1747579014224463,7411,22000,12921,-9079
4515,196858359,1747579014241503,7518,16000,17040,1040
4516,196874359,1747579014323764,52241,16000,82261,66261
4517,196936359,1747579014342612,23761,62000,18848,-43152
4518,196968359,1747579014397713,39391,32000,55101,23101
4519,197016359,1747579014402670,10397,48000,4957,-43043
4520,197036359,1747579014416288,6213,20000,13618,-6382
4521,197052359,1747579014437641,9271,16000,21353,5353
4522,197070359,1747579014450729,6374,18000,13088,-4912
4523,197086359,1747579014482636,18272,16000,31907,15907
4524,197114359,1747579014685929,198818,28000,203293,175293
4525,197322359,1747579014706434,10235,208000,20505,-187495
4526,197342359,1747579014731684,11845,20000,25250,5250
4527,197362359,1747579014742336,5423,20000,10652,-9348
4528,197376359,1747579014758199,6912,14000,15863,1863
4529,197392359,1747579014792928,21033,16000,34729,18729
4530,197422359,1747579014807683,10404,30000,14755,-15245
4531,197442359,1747579014822464,7228,20000,14781,-5219
4532,197458359,1747579014850359,13855,16000,27895,11895
4533,197480359,1747579014860925,6544,22000,10566,-11434
4534,197496359,1747579014876738,6410,16000,15813,-187
4535,197512359,1747579014903679,13325,16000,26941,10941
4536,197534359,1747579014916521,7696,22000,12842,-9158
4537,197550359,1747579014931056,6539,16000,14535,-1465
4538,197566359,1747579015090383,155804,16000,159327,143327
4539,197730359,1747579015118307,11044,164000,27924,-136076
4540,197750359,1747579015135618,9401,20000,17311,-2689
4541,197768359,1747579015148383,6071,18000,12765,-5235
4542,197784359,1747579015165282,6825,16000,16899,899
4543,197800359,1747579015208381,25004,16000,43099,27099
4544,197834359,1747579015217170,7362,34000,8789,-25211
4545,197850359,1747579015233860,8685,16000,16690,690
4546,197868359,1747579015255292,10416,18000,21432,3432
4547,197888359,1747579015270758,7525,20000,15466,-4534
4548,197904359,1747579015287394,7822,16000,16636,636
4549,197920359,1747579015365745,49334,16000,78351,62351
4550,197978359,1747579015358251,5924,58000,18446744073709544122,-65494
4551,197992359,1747579015370581,4278,14000,12330,-1670
4552,198006359,1747579015407932,21946,14000,37351,23351
4553,198036359,1747579015422602,10248,30000,14670,-15330
4554,198056359,1747579015437480,6936,20000,14878,-5122
4555,198072359,1747579015460040,10540,16000,22560,6560
4556,198092359,1747579015472169,5177,20000,12129,-7871
4557,198106359,1747579015487041,6344,14000,14872,872
4558,198122359,1747579015521364,18134,16000,34323,18323
4559,198150359,1747579015529345,4647,28000,7981,-20019
4560,198164359,1747579015544472,5478,14000,15127,1127
4561,198178359,1747579015582975,21819,14000,38503,24503
4562,198208359,1747579015588402,5443,30000,5427,-24573
4563,198222359,1747579015604170,8693,14000,15768,1768
4564,198240359,1747579015662277,33975,18000,58107,40107
4565,198282359,1747579015662635,5600,42000,358,-41642
4566,198296359,1747579015677468,6796,14000,14833,833
4567,198312359,1747579015710618,17569,16000,33150,17150
4568,198338359,1747579015718794,7548,26000,8176,-17824
4569,198354359,1747579015739898,9790,16000,21104,5104
4570,198372359,1747579015767636,15649,18000,27738,9738
4571,198396359,1747579015777072,5848,24000,9436,-14564
4572,198410359,1747579015789957,5224,14000,12885,-1115
4573,198424359,1747579015837097,27765,14000,47140,33140
4574,198460359,1747579015840699,6146,36000,3602,-32398
4575,198476359,1747579015858785,6795,16000,18086,2086
4576,198492359,1747579015891052,18440,16000,32267,16267
4577,198520359,1747579015903403,7315,28000,12351,-15649
4578,198536359,1747579015919727,8244,16000,16324,324
4579,198554359,1747579015945779,12879,18000,26052,8052
4580,198576359,1747579015960529,8822,22000,14750,-7250
4581,198594359,1747579015973767,5729,18000,13238,-4762
4582,198608359,1747579016006703,19202,14000,32936,18936
4583,198636359,1747579016022238,9901,28000,15535,-12465
4584,198654359,1747579016035763,6916,18000,13525,-4475
4585,198670359,1747579016065065,15597,16000,29302,13302
4586,198694359,1747579016076319,7268,24000,11254,-12746
4587,198710359,1747579016093629,8181,16000,17310,1310
4588,198728359,1747579016119340,14712,18000,25711,7711
4589,198752359,1747579016139739,11183,24000,20399,-3601
4590,198772359,1747579016322026,176870,20000,182287,162287
4591,198958359,1747579016356700,18513,186000,34674,-151326
4592,198986359,1747579016366106,5999,28000,9406,-18594
4593,199002359,1747579016383403,6954,16000,17297,1297
4594,199018359,1747579016412623,17958,16000,29220,13220
4595,199044359,1747579016428738,8960,26000,16115,-9885
4596,199062359,1747579016444327,7135,18000,15589,-2411
4597,199078359,1747579016470148,13717,16000,25821,9821
4598,199100359,1747579016483513,8288,22000,13365,-8635
4599,199118359,1747579016506418,10870,18000,22905,4905
4600,199138359,1747579016522363,8863,20000,15945,-4055
4601,199156359,1747579016536888,6652,18000,14525,-3475
4602,199172359,1747579016552222,5760,16000,15334,-666
4603,199186359,1747579016584453,17688,14000,32231,18231
4604,199212359,1747579016596912,9039,26000,12459,-13541
4605,199230359,1747579016612404,7489,18000,15492,-2508
4606,199246359,1747579016641529,15715,16000,29125,13125
4607,199270359,1747579016655161,8702,24000,13632,-10368
4608,199288359,1747579016669285,6148,18000,14124,-3876
4609,199304359,1747579016699391,17434,16000,30106,14106
4610,199330359,1747579016715161,9504,26000,15770,-10230
4611,199348359,1747579016727553,4980,18000,12392,-5608
4612,199362359,1747579016764789,21030,14000,37236,23236
4613,199392359,1747579016773107,5902,30000,8318,-21682
4614,199406359,1747579016800592,16890,14000,27485,13485
4615,199432359,1747579016814666,7363,26000,14074,-11926
4616,199448359,1747579016829318,6641,16000,14652,-1348
4617,199464359,1747579016847058,7781,16000,17740,1740
4618,199480359,1747579016877201,17412,16000,30143,14143
4619,199506359,1747579016886892,5748,26000,9691,-16309
4620,199520359,1747579016903097,7664,14000,16205,2205
4621,199536359,1747579017087915,232057,16000,184818,168818
4622,199778359,1747579017161889,8339,242000,73974,-168026
4623,199796359,1747579017206073,25742,18000,44184,26184
4624,199830359,1747579017210335,6126,34000,4262,-29738
4625,199846359,1747579017226946,5585,16000,16611,611
4626,199860359,1747579017264066,21701,14000,37120,23120
4627,199890359,1747579017275839,9090,30000,11773,-18227
4628,199908359,1747579017289363,6095,18000,13524,-4476
4629,199924359,1747579017315063,12569,16000,25700,9700
4630,199946359,1747579017329973,8207,22000,14910,-7090
4631,199964359,1747579017351275,10416,18000,21302,3302
4632,199984359,1747579017376230,13588,20000,24955,4955
4633,200006359,1747579017387704,6510,22000,11474,-10526
4634,200022359,1747579017409795,10704,16000,22091,6091
4635,200042359,1747579017439775,17913,20000,29980,9980
4636,200068359,1747579017459212,12924,26000,19437,-6563
4637,200090359,1747579017496488,23257,22000,37276,15276
4638,200122359,1747579017505811,8373,32000,9323,-22677
4639,200140359,1747579017523074,7625,18000,17263,-737
4640,200156359,1747579017549831,15299,16000,26757,10757
4641,200180359,1747579017561024,5917,24000,11193,-12807
4642,200194359,1747579017575740,6461,14000,14716,716
4643,200210359,1747579017608462,17588,16000,32722,16722
4644,200236359,1747579017621747,10924,26000,13285,-12715
4645,200256359,1747579017637554,6851,20000,15807,-4193
4646,200272359,1747579017670454,18396,16000,32900,16900
4647,200300359,1747579017686301,10010,28000,15847,-12153
4648,200320359,1747579017701068,5732,20000,14767,-5233
4649,200334359,1747579017768367,41798,14000,67299,53299
4650,200384359,1747579017765026,6768,50000,18446744073709548275,-53341
4651,200400359,1747579017782725,7432,16000,17699,1699
4652,200416359,1747579017815532,19461,16000,32807,16807
4653,200444359,1747579017832043,10784,28000,16511,-11489
4654,200464359,1747579017882831,31087,20000,50788,30788
4655,200504359,1747579017885305,6235,40000,2474,-37526
4656,200520359,1747579017900921,5779,16000,15616,-384
4657,200534359,1747579017943217,25311,14000,42296,28296
4658,200568359,1747579017949002,5869,34000,5785,-28215
4659,200582359,1747579017966182,8026,14000,17180,3180
4660,200600359,1747579017994389,15104,18000,28207,10207
4661,200624359,1747579018004153,5077,24000,9764,-14236
4662,200638359,1747579018018478,6055,14000,14325,325
4663,200654359,1747579018054621,20226,16000,36143,20143
4664,200684359,1747579018086262,20842,30000,31641,1641
4665,200714359,1747579018109590,15643,30000,23328,-6672
4666,200738359,1747579018124167,11322,24000,14577,-9423
4667,200758359,1747579018144397,9998,20000,20230,230
4668,200778359,1747579018198642,32167,20000,54245,34245
4669,200820359,1747579018204385,8375,42000,5743,-36257
4670,200838359,1747579018221181,8051,18000,16796,-1204
4671,200856359,1747579018298482,47545,18000,77301,59301
4672,200912359,1747579018292879,6007,56000,18446744073709546013,-61603
4673,200928359,1747579018310289,7257,16000,17410,1410
4674,200944359,1747579018387352,47889,16000,77063,61063
4675,201000359,1747579018382392,8977,56000,18446744073709546656,-60960
4676,201018359,1747579018401328,8065,18000,18936,936
4677,201036359,1747579018480379,48995,18000,79051,61051
4678,201094359,1747579018479933,9613,58000,18446744073709551170,-58446
4679,201112359,1747579018493882,7173,18000,13949,-4051
4680,201128359,1747579018514339,10039,16000,20457,4457
4681,201148359,1747579018529894,7008,20000,15555,-4445
4682,201164359,1747579018551838,10627,16000,21944,5944
4683,201184359,1747579018571940,10439,20000,20102,102
4684,201204359,1747579018585340,6113,20000,13400,-6600
4685,201220359,1747579018598733,4439,16000,13393,-2607
4686,201234359,1747579018633849,18898,14000,35116,21116
4687,201262359,1747579018645000,7240,28000,11151,-16849
4688,201278359,1747579018658156,5945,16000,13156,-2844
4689,201292359,1747579018695605,21542,14000,37449,23449
4690,201322359,1747579018702458,5285,30000,6853,-23147
4691,201336359,1747579018719203,7827,14000,16745,2745
4692,201352359,1747579018748369,17913,16000,29166,13166
4693,201378359,1747579018759679,6746,26000,11310,-14690
4694,201394359,1747579018780237,11549,16000,20558,4558
4695,201414359,1747579018809765,16015,20000,29528,9528
4696,201440359,1747579018819540,5419,26000,9775,-16225
4697,201454359,1747579018837383,7903,14000,17843,3843
4698,201470359,1747579018879230,24754,16000,41847,25847
4699,201504359,1747579018885994,6484,34000,6764,-27236
4700,201520359,1747579018903057,7307,16000,17063,1063
4701,201536359,1747579018926516,12226,16000,23459,7459
4702,201558359,1747579018947466,11839,22000,20950,-1050
4703,201578359,1747579018966419,10989,20000,18953,-1047
4704,201598359,1747579018994232,16217,20000,27813,7813
4705,201624359,1747579019008817,8552,26000,14585,-11415
4706,201642359,1747579019046455,21874,18000,37638,19638
4707,201672359,1747579019058313,9450,30000,11858,-18142
4708,201690359,1747579019069841,5150,18000,11528,-6472
4709,201704359,1747579019105679,20305,14000,35838,21838
4710,201734359,1747579019115302,6179,30000,9623,-20377
4711,201750359,1747579019129623,5017,16000,14321,-1679
4712,201764359,1747579019157660,14356,14000,28037,14037
4713,201788359,1747579019173236,8808,24000,15576,-8424
4714,201806359,1747579019196006,12225,18000,22770,4770
4715,201828359,1747579019212120,8380,22000,16114,-5886
4716,201846359,1747579019225775,5171,18000,13655,-4345
4717,201860359,1747579019240858,5713,14000,15083,1083
4718,201874359,1747579019275691,19980,14000,34833,20833
4719,201902359,1747579019291869,11864,28000,16178,-11822
4720,201922359,1747579019383835,61665,20000,91966,71966
4721,201992359,1747579019372318,6272,70000,18446744073709540099,-81517
4722,202008359,1747579019391999,8081,16000,19681,3681
4723,202026359,1747579019414998,11748,18000,22999,4999
4724,202046359,1747579019440900,15671,20000,25902,5902
4725,202070359,1747579019449798,5443,24000,8898,-15102
4726,202084359,1747579019472076,10712,14000,22278,8278
4727,202104359,1747579019482745,4433,20000,10669,-9331
4728,202118359,1747579019501373,8202,14000,18628,4628
4729,202136359,1747579019536806,20106,18000,35433,17433
4730,202166359,1747579019556826,12439,30000,20020,-9980
4731,202188359,1747579019593167,22613,22000,36341,14341
4732,202220359,1747579019603452,8201,32000,10285,-21715
