trial,sent_us,recv_us,latency_us
1514,1747604574053126,1747604574064501,11375
1515,1747604574069704,1747604574081328,11624
1516,1747604574085436,1747604574093485,8049
1517,1747604574098605,1747604574109673,11068
1518,1747604574113911,1747604574126363,12452
1519,1747604574136570,1747604574142821,6251
1520,1747604574147953,1747604574153751,5798
1521,1747604574158189,1747604574170656,12467
1522,1747604574180318,1747604574200995,20677
1523,1747604574204867,1747604574212482,7615
1524,1747604574216950,1747604574223914,6964
1525,1747604574229527,1747604574236773,7246
1526,1747604574240724,1747604574247777,7053
1527,1747604574252114,1747604574264480,12366
1528,1747604574268525,1747604574286766,18241
1529,1747604574290767,1747604574303463,12696
1530,1747604574307236,1747604574320136,12900
1531,1747604574325816,1747604574331408,5592
1532,1747604574336780,1747604574349119,12339
1533,1747604574353082,1747604574365387,12305
1534,1747604574369671,1747604574381633,11962
1535,1747604574386450,1747604574398272,11822
1536,1747604574407888,1747604574420703,12815
1537,1747604574424632,1747604574442911,18279
1538,1747604574448581,1747604574456738,8157
1539,1747604574460801,1747604574467993,7192
1540,1747604574478433,1747604574489865,11432
1541,1747604574493980,1747604574506683,12703
1542,1747604574516278,1747604574529011,12733
1543,1747604574534732,1747604574539836,5104
1544,1747604574545274,1747604574551876,6602
1545,1747604574557260,1747604574569098,11838
1546,1747604574573058,1747604574580286,7228
1547,1747604574585627,1747604574596768,11141
1548,1747604574607505,1747604574625109,17604
1549,1747604574630576,1747604574638250,7674
1550,1747604574642512,1747604574654823,12311
1551,1747604574664540,1747604574677320,12780
1552,1747604574685620,1747604574695032,9412
1553,1747604574698947,1747604574711802,12855
1554,1747604574721164,1747604574739393,18229
1555,1747604574743246,1747604574751586,8340
1556,1747604574760884,1747604574773058,12174
1557,1747604574782325,1747604574794896,12571
1558,1747604574804895,1747604574817557,12662
1559,1747604574821881,1747604574834610,12729
1560,1747604574842151,1747604574856666,14515
1561,1747604574867048,1747604574879192,12144
1562,1747604574888797,1747604574901534,12737
1563,1747604574905427,1747604574913508,8081
1564,1747604574917989,1747604574930398,12409
1565,1747604574934361,1747604574946969,12608
1566,1747604574950944,1747604574958125,7181
1567,1747604574967621,1747604574980240,12619
1568,1747604574990126,1747604574998125,7999
1569,1747604575003297,1747604575009040,5743
1570,1747604575014408,1747604575020219,5811
1571,1747604575025548,1747604575036940,11392
1572,1747604575040925,1747604575053434,12509
1573,1747604575057422,1747604575070310,12888
1574,1747604575074310,1747604575087881,13571
1575,1747604575091450,1747604575107509,16059
1576,1747604575111640,1747604575119049,7409
1577,1747604575123437,1747604575135654,12217
1578,1747604575139688,1747604575146958,7270
1579,1747604575152077,1747604575163706,11629
1580,1747604575174134,1747604575192148,18014
1581,1747604575196011,1747604575203346,7335
1582,1747604575208822,1747604575220161,11339
1583,1747604575230929,1747604575242695,11766
1584,1747604575253052,1747604575270460,17408
1585,1747604575274433,1747604575282296,7863
1586,1747604575286230,1747604575298806,12576
1587,1747604575302776,1747604575316367,13591
1588,1747604575319989,1747604575339634,19645
1589,1747604575345171,1747604575356812,11641
1590,1747604575360681,1747604575373314,12633
1591,1747604575377194,1747604575389999,12805
1592,1747604575393842,1747604575412356,18514
1593,1747604575417969,1747604575426762,8793
1594,1747604575430640,1747604575437622,6982
1595,1747604575448330,1747604575460156,11826
1596,1747604575465529,1747604575482409,16880
1597,1747604575486396,1747604575493321,6925
1598,1747604575497345,1747604575510072,12727
1599,1747604575513928,1747604575526767,12839
1600,1747604575536498,1747604575554693,18195
1601,1747604575560445,1747604575573397,12952
1602,1747604575577712,1747604575590190,12478
1603,1747604575595280,1747604575612415,17135
1604,1747604575616409,1747604575623519,7110
1605,1747604575628789,1747604575640541,11752
1606,1747604575644692,1747604575657200,12508
1607,1747604575661120,1747604575673638,12518
1608,1747604575683963,1747604575695818,11855
1609,1747604575699813,1747604575713261,13448
1610,1747604575717059,1747604575723639,6580
1611,1747604575727725,1747604575740531,12806
1612,1747604575754760,1747604575762595,7835
1613,1747604575766498,1747604575779090,12592
1614,1747604575783053,1747604575795813,12760
1615,1747604575805203,1747604575817824,12621
1616,1747604575821854,1747604575834859,13005
1617,1747604575845129,1747604575857078,11949
1618,1747604575861325,1747604575869881,8556
1619,1747604575874178,1747604575880698,6520
1620,1747604575891122,1747604575897172,6050
1621,1747604575901290,1747604575908508,7218
1622,1747604575919169,1747604575925052,5883
1623,1747604575930407,1747604575936875,6468
1624,1747604575940932,1747604575948157,7225
1625,1747604575952903,1747604575959079,6176
1626,1747604575964206,1747604575971439,7233
1627,1747604575975884,1747604575988154,12270
1628,1747604575992198,1747604576005317,13119
1629,1747604576009055,1747604576016229,7174
1630,1747604576026342,1747604576032522,6180
1631,1747604576037984,1747604576049578,11594
1632,1747604576059841,1747604576071945,12104
1633,1747604576082155,1747604576093871,11716
1634,1747604576097738,1747604576110361,12623
1635,1747604576114354,1747604576127111,12757
1636,1747604576136539,1747604576149337,12798
1637,1747604576153224,1747604576166171,12947
1638,1747604576171673,1747604576178143,6470
1639,1747604576183441,1747604576194873,11432
1640,1747604576198897,1747604576211888,12991
1641,1747604576215820,1747604576228406,12586
1642,1747604576232472,1747604576244984,12512
1643,1747604576250259,1747604576256021,5762
1644,1747604576261350,1747604576272720,11370
1645,1747604576276728,1747604576283790,7062
1646,1747604576287737,1747604576300482,12745
1647,1747604576304759,1747604576317325,12566
1648,1747604576321215,1747604576334055,12840
1649,1747604576353790,1747604576362126,8336
1650,1747604576366271,1747604576378542,12271
1651,1747604576388810,1747604576406390,17580
1652,1747604576412060,1747604576423707,11647
1653,1747604576428050,1747604576440633,12583
1654,1747604576458689,1747604576468604,9915
1655,1747604576472958,1747604576479380,6422
1656,1747604576483322,1747604576490581,7259
1657,1747604576500248,1747604576507366,7118
1658,1747604576517094,1747604576529303,12209
1659,1747604576539721,1747604576551673,11952
1660,1747604576555596,1747604576568393,12797
1661,1747604576576127,1747604576590567,14440
1662,1747604576600154,1747604576607287,7133
1663,1747604576616899,1747604576629518,12619
1664,1747604576639084,1747604576651625,12541
1665,1747604576655546,1747604576668374,12828
1666,1747604576672330,1747604576680057,7727
1667,1747604576684374,1747604576691116,6742
1668,1747604576696345,1747604576702254,5909
1669,1747604576707616,1747604576719098,11482
1670,1747604576723092,1747604576735722,12630
1671,1747604576746232,1747604576757893,11661
1672,1747604576761924,1747604576781162,19238
1673,1747604576784991,1747604576797944,12953
1674,1747604576801954,1747604576808581,6627
1675,1747604576821803,1747604576830993,9190
1676,1747604576834851,1747604576843463,8612
1677,1747604576853928,1747604576865526,11598
1678,1747604576875991,1747604576887837,11846
1679,1747604576891779,1747604576904785,13006
1680,1747604576908581,1747604576916685,8104
1681,1747604576920611,1747604576927791,7180
1682,1747604576932023,1747604576944260,12237
1683,1747604576954593,1747604576966584,11991
1684,1747604576970847,1747604576983235,12388
1685,1747604577002937,1747604577010960,8023
1686,1747604577014920,1747604577022142,7222
1687,1747604577027242,1747604577038782,11540
1688,1747604577054325,1747604577060859,6534
1689,1747604577071283,1747604577083324,12041
1690,1747604577087308,1747604577094479,7171
1691,1747604577104742,1747604577111170,6428
1692,1747604577115364,1747604577122240,6876
1693,1747604577127037,1747604577138884,11847
1694,1747604577142744,1747604577155576,12832
1695,1747604577159463,1747604577172240,12777
1696,1747604577176044,1747604577184131,8087
1697,1747604577188004,1747604577196265,8261
1698,1747604577201919,1747604577213800,11881
1699,1747604577224200,1747604577230601,6401
1700,1747604577241023,1747604577252861,11838
1701,1747604577257901,1747604577269466,11565
1702,1747604577273355,1747604577286150,12795
1703,1747604577289993,1747604577302692,12699
1704,1747604577306591,1747604577319392,12801
1705,1747604577335493,1747604577341533,6040
1706,1747604577351248,1747604577359257,8009
1707,1747604577362693,1747604577369976,7283
1708,1747604577373995,1747604577386952,12957
1709,1747604577390789,1747604577403530,12741
1710,1747604577407530,1747604577420324,12794
1711,1747604577427128,1747604577433172,6044
1712,1747604577438507,1747604577451269,12762
1713,1747604577455155,1747604577462397,7242
1714,1747604577466345,1747604577473542,7197
1715,1747604577478764,1747604577490042,11278
1716,1747604577499861,1747604577518134,18273
1717,1747604577527572,1747604577540145,12573
1718,1747604577545351,1747604577563261,17910
1719,1747604577567203,1747604577580052,12849
1720,1747604577583939,1747604577596314,12375
1721,1747604577600377,1747604577613366,12989
1722,1747604577617214,1747604577629790,12576
1723,1747604577650638,1747604577657834,7196
1724,1747604577667390,1747604577679863,12473
1725,1747604577683764,1747604577696635,12871
1726,1747604577700627,1747604577708195,7568
1727,1747604577713164,1747604577720256,7092
1728,1747604577724769,1747604577733060,8291
1729,1747604577737398,1747604577743970,6572
1730,1747604577749281,1747604577755302,6021
1731,1747604577765739,1747604577771971,6232
1732,1747604577777259,1747604577788575,11316
1733,1747604577792663,1747604577805311,12648
1734,1747604577815771,1747604577833150,17379
1735,1747604577841245,1747604577855895,14650
1736,1747604577859618,1747604577878563,18945
1737,1747604577882324,1747604577894725,12401
1738,1747604577899070,1747604577911382,12312
1739,1747604577915362,1747604577922445,7083
1740,1747604577927798,1747604577939361,11563
1741,1747604577943372,1747604577950460,7088
1742,1747604577960786,1747604577972631,11845
1743,1747604577992465,1747604578000722,8257
1744,1747604578008227,1747604578022788,14561
1745,1747604578036821,1747604578044703,7882
1746,1747604578054426,1747604578067618,13192
1747,1747604578077985,1747604578089836,11851
1748,1747604578097707,1747604578112553,14846
1749,1747604578116458,1747604578124195,7737
1750,1747604578128283,1747604578141102,12819
1751,1747604578145165,1747604578162825,17660
1752,1747604578168637,1747604578180618,11981
1753,1747604578190205,1747604578202972,12767
1754,1747604578206859,1747604578226530,19671
1755,1747604578230237,1747604578238040,7803
1756,1747604578245962,1747604578254550,8588
1757,1747604578258496,1747604578271270,12774
1758,1747604578279153,1747604578293943,14790
1759,1747604578299500,1747604578311262,11762
1760,1747604578315405,1747604578327793,12388
1761,1747604578331696,1747604578344434,12738
1762,1747604578364374,1747604578372402,8028
1763,1747604578377354,1747604578384575,7221
1764,1747604578394949,1747604578401639,6690
1765,1747604578411910,1747604578417806,5896
1766,1747604578422648,1747604578428784,6136
1767,1747604578433637,1747604578440000,6363
1768,1747604578445535,1747604578451061,5526
1769,1747604578455980,1747604578462278,6298
1770,1747604578466395,1747604578479225,12830
1771,1747604578483175,1747604578495687,12512
1772,1747604578499664,1747604578512943,13279
1773,1747604578516321,1747604578529195,12874
1774,1747604578538832,1747604578546095,7263
1775,1747604578555581,1747604578568499,12918
1776,1747604578577919,1747604578590717,12798
1777,1747604578611135,1747604578618379,7244
1778,1747604578623933,1747604578630810,6877
1779,1747604578635963,1747604578647419,11456
1780,1747604578651499,1747604578664291,12792
1781,1747604578676609,1747604578686386,9777
1782,1747604578696752,1747604578703055,6303
1783,1747604578708160,1747604578714815,6655
1784,1747604578729455,1747604578737704,8249
1785,1747604578745446,1747604578759993,14547
1786,1747604578763894,1747604578776421,12527
1787,1747604578781669,1747604578793018,11349
1788,1747604578802610,1747604578809658,7048
1789,1747604578813956,1747604578826404,12448
1790,1747604578835982,1747604578854344,18362
1791,1747604578860070,1747604578871610,11540
1792,1747604578881274,1747604578893943,12669
1793,1747604578903389,1747604578916118,12729
1794,1747604578926554,1747604578938402,11848
1795,1747604578943691,1747604578949555,5864
1796,1747604578953796,1747604578966175,12379
1797,1747604578970026,1747604578982697,12671
1798,1747604578986619,1747604578999502,12883
1799,1747604579008992,1747604579021659,12667
1800,1747604579025589,1747604579038288,12699
1801,1747604579047793,1747604579055202,7409
1802,1747604579070341,1747604579082753,12412
1803,1747604579092096,1747604579099526,7430
1804,1747604579103486,1747604579110582,7096
1805,1747604579121003,1747604579132782,11779
1806,1747604579143545,1747604579155387,11842
1807,1747604579159185,1747604579167662,8477
1808,1747604579173304,1747604579179885,6581
1809,1747604579184805,1747604579196451,11646
1810,1747604579200437,1747604579209481,9044
1811,1747604579218637,1747604579225807,7170
1812,1747604579230992,1747604579236709,5717
1813,1747604579242479,1747604579249230,6751
1814,1747604579254524,1747604579260368,5844
1815,1747604579265645,1747604579271839,6194
1816,1747604579276964,1747604579288372,11408
1817,1747604579298671,1747604579310579,11908
1818,1747604579315203,1747604579326913,11710
1819,1747604579337609,1747604579344861,7252
1820,1747604579354201,1747604579366790,12589
1821,1747604579371989,1747604579383451,11462
1822,1747604579393032,1747604579406073,13041
1823,1747604579415278,1747604579430575,15297
1824,1747604579433771,1747604579443197,9426
1825,1747604579453826,1747604579465570,11744
1826,1747604579469427,1747604579482214,12787
1827,1747604579491689,1747604579504943,13254
1828,1747604579512536,1747604579521444,8908
1829,1747604579525465,1747604579538125,12660
1830,1747604579558008,1747604579565820,7812
1831,1747604579575423,1747604579587944,12521
1832,1747604579599621,1747604579610115,10494
1833,1747604579619913,1747604579632854,12941
1834,1747604579650778,1747604579660393,9615
1835,1747604579664705,1747604579671572,6867
1836,1747604579676834,1747604579682630,5796
1837,1747604579686534,1747604579693578,7044
1838,1747604579704268,1747604579715902,11634
1839,1747604579719820,1747604579732425,12605
1840,1747604579743097,1747604579754690,11593
1841,1747604579759001,1747604579771706,12705
1842,1747604579775583,1747604579796033,20450
1843,1747604579799928,1747604579808772,8844
1844,1747604579813877,1747604579830025,16148
1845,1747604579833913,1747604579844444,10531
1846,1747604579854756,1747604579873667,18911
1847,1747604579877587,1747604579890596,13009
1848,1747604579894476,1747604579912313,17837
1849,1747604579916436,1747604579929183,12747
1850,1747604579945627,1747604579957040,11413
1851,1747604579966574,1747604579979417,12843
1852,1747604579989709,1747604580001649,11940
1853,1747604580009765,1747604580023784,14019
1854,1747604580027636,1747604580035210,7574
1855,1747604580040632,1747604580052330,11698
1856,1747604580056502,1747604580068910,12408
1857,1747604580072813,1747604580080011,7198
1858,1747604580084270,1747604580090981,6711
1859,1747604580100392,1747604580108069,7677
1860,1747604580111751,1747604580124516,12765
1861,1747604580128463,1747604580141102,12639
1862,1747604580151392,1747604580163479,12087
1863,1747604580173606,1747604580185664,12058
1864,1747604580189443,1747604580202229,12786
1865,1747604580206120,1747604580218837,12717
1866,1747604580223026,1747604580235526,12500
1867,1747604580239429,1747604580246814,7385
1868,1747604580250804,1747604580263595,12791
1869,1747604580267458,1747604580280077,12619
1870,1747604580284039,1747604580291195,7156
1871,1747604580296321,1747604580307831,11510
1872,1747604580311642,1747604580324563,12921
1873,1747604580328429,1747604580335687,7258
1874,1747604580346051,1747604580358086,12035
1875,1747604580362264,1747604580374654,12390
1876,1747604580378572,1747604580397073,18501
1877,1747604580406159,1747604580415669,9510
1878,1747604580419586,1747604580431808,12222
1879,1747604580435544,1747604580453739,18195
1880,1747604580461262,1747604580472983,11721
1881,1747604580482586,1747604580500577,17991
1882,1747604580504499,1747604580511354,6855
1883,1747604580515448,1747604580528371,12923
1884,1747604580532622,1747604580544734,12112
1885,1747604580560350,1747604580567834,7484
1886,1747604580573483,1747604580585311,11828
1887,1747604580594910,1747604580607688,12778
1888,1747604580613682,1747604580618790,5108
1889,1747604580624107,1747604580629907,5800
1890,1747604580640324,1747604580646759,6435
1891,1747604580651983,1747604580663295,11312
1892,1747604580667220,1747604580674331,7111
1893,1747604580679595,1747604580691166,11571
1894,1747604580695094,1747604580707683,12589
1895,1747604580718179,1747604580730055,11876
1896,1747604580733837,1747604580753236,19399
1897,1747604580757063,1747604580764855,7792
1898,1747604580768859,1747604580781549,12690
1899,1747604580785466,1747604580798265,12799
1900,1747604580805876,1747604580813305,7429
1901,1747604580817535,1747604580824412,6877
1902,1747604580829663,1747604580841948,12285
1903,1747604580845659,1747604580857808,12149
1904,1747604580863593,1747604580870008,6415
1905,1747604580874098,1747604580887000,12902
1906,1747604580890824,1747604580903381,12557
1907,1747604580913859,1747604580919975,6116
1908,1747604580925282,1747604580936736,11454
1909,1747604580940789,1747604580953517,12728
1910,1747604580957537,1747604580970221,12684
1911,1747604580975044,1747604580986799,11755
1912,1747604580996393,1747604581003615,7222
1913,1747604581013026,1747604581020214,7188
1914,1747604581024715,1747604581031190,6475
1915,1747604581041704,1747604581053761,12057
1916,1747604581057806,1747604581076996,19190
1917,1747604581080677,1747604581093197,12520
1918,1747604581096911,1747604581109464,12553
1919,1747604581113743,1747604581126336,12593
1920,1747604581136738,1747604581148551,11813
1921,1747604581159021,1747604581170982,11961
1922,1747604581175145,1747604581187395,12250
1923,1747604581191606,1747604581204159,12553
1924,1747604581208849,1747604581220832,11983
1925,1747604581231227,1747604581243052,11825
1926,1747604581248153,1747604581259776,11623
1927,1747604581264028,1747604581282317,18289
1928,1747604581286001,1747604581298703,12702
1929,1747604581302398,1747604581314887,12489
1930,1747604581320069,1747604581328256,8187
1931,1747604581332198,1747604581344953,12755
1932,1747604581349189,1747604581361676,12487
1933,1747604581367494,1747604581373307,5813
1934,1747604581378658,1747604581389912,11254
1935,1747604581400574,1747604581412408,11834
1936,1747604581416331,1747604581428810,12479
1937,1747604581433040,1747604581440032,6992
1938,1747604581445060,1747604581451272,6212
1939,1747604581455278,1747604581462881,7603
1940,1747604581466889,1747604581479466,12577
1941,1747604581483577,1747604581501812,18235
1942,1747604581505878,1747604581518362,12484
1943,1747604581522612,1747604581540458,17846
1944,1747604581544278,1747604581557096,12818
1945,1747604581561121,1747604581579987,18866
1946,1747604581585691,1747604581598112,12421
1947,1747604581606034,1747604581620133,14099
1948,1747604581630508,1747604581642644,12136
1949,1747604581647829,1747604581665750,17921
1950,1747604581669665,1747604581676868,7203
1951,1747604581684610,1747604581693492,8882
1952,1747604581697420,1747604581710130,12710
1953,1747604581720511,1747604581732422,11911
1954,1747604581741708,1747604581754688,12980
1955,1747604581763471,1747604581776633,13162
1956,1747604581784621,1747604581798968,14347
1957,1747604581803253,1747604581810269,7016
1958,1747604581815302,1747604581827130,11828
1959,1747604581831034,1747604581844188,13154
1960,1747604581847746,1747604581860308,12562
1961,1747604581864442,1747604581883016,18574
1962,1747604581887087,1747604581899128,12041
1963,1747604581903386,1747604581923451,20065
1964,1747604581927253,1747604581934144,6891
1965,1747604581939388,1747604581946755,7367
1966,1747604581951078,1747604581957805,6727
1967,1747604581963178,1747604581969089,5911
1968,1747604581972956,1747604581980091,7135
1969,1747604581985444,1747604581991174,5730
1970,1747604582001694,1747604582013627,11933
1971,1747604582017615,1747604582024681,7066
1972,1747604582035120,1747604582047392,12272
1973,1747604582051465,1747604582063376,11911
1974,1747604582073977,1747604582085714,11737
1975,1747604582090753,1747604582102324,11571
1976,1747604582111916,1747604582124843,12927
1977,1747604582130033,1747604582146987,16954
1978,1747604582150800,1747604582163614,12814
1979,1747604582173901,1747604582185764,11863
1980,1747604582193598,1747604582202388,8790
1981,1747604582207781,1747604582218985,11204
1982,1747604582224722,1747604582230997,6275
1983,1747604582236378,1747604582247869,11491
1984,1747604582251815,1747604582259879,8064
1985,1747604582270180,1747604582276481,6301
1986,1747604582280757,1747604582293209,12452
1987,1747604582297123,1747604582309784,12661
1988,1747604582314977,1747604582333832,18855
1989,1747604582337725,1747604582346118,8393
1990,1747604582351423,1747604582362985,11562
1991,1747604582373334,1747604582379722,6388
1992,1747604582384161,1747604582396221,12060
1993,1747604582400200,1747604582407511,7311
1994,1747604582411532,1747604582424278,12746
1995,1747604582428122,1747604582440711,12589
1996,1747604582445101,1747604582457648,12547
1997,1747604582465402,1747604582480183,14781
1998,1747604582487447,1747604582500976,13529
1999,1747604582508473,1747604582521943,13470
2000,1747604582537388,1747604582544350,6962
2001,1747604582554605,1747604582566378,11773
2002,1747604582570300,1747604582583150,12850
2003,1747604582603851,1747604582611684,7833
2004,1747604582615408,1747604582627642,12234
2005,1747604582637319,1747604582649883,12564
2006,1747604582653815,1747604582660963,7148
2007,1747604582670527,1747604582682939,12412
2008,1747604582686980,1747604582705595,18615
2009,1747604582711273,1747604582725760,14487
2010,1747604582729751,1747604582742551,12800
2011,1747604582752187,1747604582759381,7194
2012,1747604582769812,1747604582776126,6314
2013,1747604582781383,1747604582792561,11178
2014,1747604582796598,1747604582809394,12796
2015,1747604582829257,1747604582837275,8018
2016,1747604582846790,1747604582853991,7201
2017,1747604582861722,1747604582870520,8798
2018,1747604582874445,1747604582887313,12868
2019,1747604582891181,1747604582900069,8888
2020,1747604582904137,1747604582911335,7198
2021,1747604582920731,1747604582933561,12830
2022,1747604582937523,1747604582950411,12888
2023,1747604582954147,1747604582967118,12971
2024,1747604582971233,1747604582983388,12155
2025,1747604582993807,1747604583005969,12162
2026,1747604583009821,1747604583022412,12591
2027,1747604583030117,1747604583044613,14496
2028,1747604583048487,1747604583056514,8027
2029,1747604583061247,1747604583067814,6567
2030,1747604583078140,1747604583084651,6511
2031,1747604583089601,1747604583095489,5888
2032,1747604583100763,1747604583106418,5655
2033,1747604583111830,1747604583123175,11345
2034,1747604583127069,1747604583134280,7211
2035,1747604583139609,1747604583145455,5846
2036,1747604583150769,1747604583162194,11425
2037,1747604583166158,1747604583178784,12626
2038,1747604583184548,1747604583191524,6976
2039,1747604583196676,1747604583208199,11523
2040,1747604583212376,1747604583224856,12480
2041,1747604583228726,1747604583235824,7098
2042,1747604583241194,1747604583252690,11496
2043,1747604583263155,1747604583275065,11910
2044,1747604583278852,1747604583292034,13182
2045,1747604583295892,1747604583303206,7314
2046,1747604583313624,1747604583320425,6801
2047,1747604583329895,1747604583336962,7067
2048,1747604583342183,1747604583353908,11725
2049,1747604583363324,1747604583376104,12780
2050,1747604583381136,1747604583392710,11574
2051,1747604583403132,1747604583414980,11848
2052,1747604583418845,1747604583431748,12903
2053,1747604583436068,1747604583443126,7058
2054,1747604583448331,1747604583454836,6505
2055,1747604583458909,1747604583471569,12660
2056,1747604583477202,1747604583493830,16628
2057,1747604583501975,1747604583510743,8768
2058,1747604583520370,1747604583527435,7065
2059,1747604583531357,1747604583544186,12829
2060,1747604583548053,1747604583560831,12778
2061,1747604583570605,1747604583583147,12542
2062,1747604583587021,1747604583599807,12786
2063,1747604583610259,1747604583622059,11800
2064,1747604583632368,1747604583644383,12015
2065,1747604583648265,1747604583666370,18105
2066,1747604583670274,1747604583677687,7413
2067,1747604583687216,1747604583699834,12618
2068,1747604583703576,1747604583716498,12922
2069,1747604583720781,1747604583728039,7258
2070,1747604583732492,1747604583745028,12536
2071,1747604583754680,1747604583774493,19813
2072,1747604583778471,1747604583785671,7200
2073,1747604583795522,1747604583808342,12820
2074,1747604583812217,1747604583825007,12790
2075,1747604583830089,1747604583836861,6772
2076,1747604583842063,1747604583853388,11325
2077,1747604583857418,1747604583870582,13164
2078,1747604583880748,1747604583887152,6404
2079,1747604583890902,1747604583898021,7119
2080,1747604583902015,1747604583914602,12587
2081,1747604583918625,1747604583931411,12786
2082,1747604583941827,1747604583959769,17942
2083,1747604583969140,1747604583981847,12707
2084,1747604583985702,1747604583998474,12772
2085,1747604584007933,1747604584021492,13559
2086,1747604584031274,1747604584038488,7214
2087,1747604584048007,1747604584060836,12829
2088,1747604584064703,1747604584077626,12923
2089,1747604584083267,1747604584089772,6505
2090,1747604584093743,1747604584106330,12587
2091,1747604584110178,1747604584122889,12711
2092,1747604584133663,1747604584140033,6370
2093,1747604584143763,1747604584151033,7270
2094,1747604584154855,1747604584167822,12967
2095,1747604584172834,1747604584184243,11409
2096,1747604584189932,1747604584197071,7139
2097,1747604584202521,1747604584214390,11869
2098,1747604584224714,1747604584236582,11868
2099,1747604584241642,1747604584253307,11665
2100,1747604584263658,1747604584275875,12217
2101,1747604584279652,1747604584292729,13077
2102,1747604584296524,1747604584308801,12277
2103,1747604584313882,1747604584325435,11553
2104,1747604584329390,1747604584342220,12830
2105,1747604584352751,1747604584371398,18647
2106,1747604584375239,1747604584383448,8209
2107,1747604584388771,1747604584400280,11509
2108,1747604584406044,1747604584412944,6900
2109,1747604584418098,1747604584429661,11563
2110,1747604584433448,1747604584446281,12833
2111,1747604584452267,1747604584461207,8940
2112,1747604584465111,1747604584472723,7612
2113,1747604584476698,1747604584483534,6836
2114,1747604584487630,1747604584500915,13285
2115,1747604584504935,1747604584517641,12706
2116,1747604584520943,1747604584540152,19209
2117,1747604584543962,1747604584551855,7893
2118,1747604584557036,1747604584563082,6046
2119,1747604584568020,1747604584574694,6674
2120,1747604584579610,1747604584585817,6207
2121,1747604584590852,1747604584602620,11768
2122,1747604584622966,1747604584630300,7334
2123,1747604584635945,1747604584642731,6786
2124,1747604584647849,1747604584653686,5837
2125,1747604584658986,1747604584670628,11642
2126,1747604584674924,1747604584687402,12478
2127,1747604584696831,1747604584704215,7384
2128,1747604584709786,1747604584715988,6202
2129,1747604584721299,1747604584727578,6279
2130,1747604584732848,1747604584744129,11281
2131,1747604584764842,1747604584772087,7245
2132,1747604584777255,1747604584789293,12038
2133,1747604584800441,1747604584806101,5660
2134,1747604584811204,1747604584816780,5576
2135,1747604584822076,1747604584833641,11565
2136,1747604584844037,1747604584855805,11768
2137,1747604584860980,1747604584879161,18181
2138,1747604584882834,1747604584895496,12662
2139,1747604584899425,1747604584912124,12699
2140,1747604584930218,1747604584940016,9798
2141,1747604584943789,1747604584956644,12855
2142,1747604584966139,1747604584980114,13975
2143,1747604584990718,1747604585005231,14513
2144,1747604585008289,1747604585018862,10573
2145,1747604585028966,1747604585040989,12023
2146,1747604585045161,1747604585057673,12512
2147,1747604585061566,1747604585074325,12759
2148,1747604585095005,1747604585102040,7035
2149,1747604585112513,1747604585124316,11803
2150,1747604585128221,1747604585141240,13019
2151,1747604585150457,1747604585165722,15265
2152,1747604585169118,1747604585176564,7446
2153,1747604585180644,1747604585188876,8232
2154,1747604585192875,1747604585199683,6808
2155,1747604585203798,1747604585216414,12616
2156,1747604585220482,1747604585233152,12670
2157,1747604585237119,1747604585255609,18490
2158,1747604585259547,1747604585272114,12567
2159,1747604585276046,1747604585289585,13539
2160,1747604585292990,1747604585300060,7070
2161,1747604585305523,1747604585311722,6199
2162,1747604585316084,1747604585323660,7576
2163,1747604585329077,1747604585340402,11325
2164,1747604585346231,1747604585352861,6630
2165,1747604585356891,1747604585369617,12726
2166,1747604585373560,1747604585386288,12728
2167,1747604585391745,1747604585398215,6470
2168,1747604585403525,1747604585414935,11410
2169,1747604585424694,1747604585444482,19788
2170,1747604585448575,1747604585456497,7922
2171,1747604585461536,1747604585473142,11606
2172,1747604585493929,1747604585500979,7050
2173,1747604585504744,1747604585517479,12735
2174,1747604585527008,1747604585545630,18622
2175,1747604585549532,1747604585556347,6815
2176,1747604585561635,1747604585573206,11571
2177,1747604585577560,1747604585590260,12700
2178,1747604585600744,1747604585609175,8431
2179,1747604585612794,1747604585619682,6888
2180,1747604585629398,1747604585642122,12724
2181,1747604585646138,1747604585664636,18498
2182,1747604585668306,1747604585675546,7240
2183,1747604585683377,1747604585697785,14408
2184,1747604585701469,1747604585709416,7947
2185,1747604585719693,1747604585738830,19137
2186,1747604585748306,1747604585761056,12750
2187,1747604585765296,1747604585771931,6635
2188,1747604585776345,1747604585788792,12447
2189,1747604585792810,1747604585805858,13048
2190,1747604585823825,1747604585833700,9875
2191,1747604585837106,1747604585844890,7784
2192,1747604585850117,1747604585861598,11481
2193,1747604585865553,1747604585878347,12794
2194,1747604585882112,1747604585894984,12872
2195,1747604585904465,1747604585917421,12956
2196,1747604585921261,1747604585933607,12346
2197,1747604585945483,1747604585955947,10464
2198,1747604585961333,1747604585978996,17663
2199,1747604585982828,1747604585990313,7485
2200,1747604585995255,1747604586001680,6425
2201,1747604586007032,1747604586018541,11509
2202,1747604586022342,1747604586035203,12861
2203,1747604586038994,1747604586046664,7670
2204,1747604586050290,1747604586062832,12542
2205,1747604586066767,1747604586079940,13173
2206,1747604586083615,1747604586096288,12673
2207,1747604586100193,1747604586108552,8359
2208,1747604586116552,1747604586130824,14272
2209,1747604586150358,1747604586158666,8308
2210,1747604586162387,1747604586175383,12996
2211,1747604586179223,1747604586192357,13134
2212,1747604586196172,1747604586208539,12367
