trial,local_us,latency
1165,1747595214428079,736
1166,1747595214528087,778
1167,1747595214628079,743
1168,1747595214728085,743
1169,1747595214828080,743
1170,1747595214928085,770
1171,1747595215028080,734
1172,1747595215128090,1105
1173,1747595215228086,790
1174,1747595215328085,785
1175,1747595215428082,795
1176,1747595215528085,821
1177,1747595215628082,786
1178,1747595215728084,526
1179,1747595215828082,486
1180,1747595215928085,781
1181,1747595216028082,725
1182,1747595216128087,842
1183,1747595216228082,839
1184,1747595216328142,1039
1185,1747595216428084,784
1186,1747595216528085,575
1187,1747595216628082,730
1188,1747595216728082,726
1189,1747595216828087,786
1190,1747595216928082,726
1191,1747595217028126,634
1192,1747595217128085,778
1193,1747595217228091,933
1194,1747595217328085,498
1195,1747595217428079,471
1196,1747595217528085,692
1197,1747595217628081,495
1198,1747595217728081,509
1199,1747595217828084,550
1200,1747595217928077,424
1201,1747595218028089,863
1202,1747595218128083,812
1203,1747595218228090,785
1204,1747595218328082,826
1205,1747595218428089,863
1206,1747595218528082,768
1207,1747595218628088,822
1208,1747595218728082,775
1209,1747595218828091,1011
1210,1747595218928086,794
1211,1747595219028086,800
1212,1747595219128083,765
1213,1747595219228091,867
1214,1747595219328079,715
1215,1747595219428085,800
1216,1747595219528082,734
1217,1747595219628085,784
1218,1747595219728082,729
1219,1747595219828095,1075
1220,1747595219928079,722
1221,1747595220028093,1049
1222,1747595220128084,832
1223,1747595220228087,797
1224,1747595220328084,818
1225,1747595220428085,783
1226,1747595220528082,738
1227,1747595220628085,559
1228,1747595220728084,480
1229,1747595220828107,646
1230,1747595220928082,714
1231,1747595221028082,719
1232,1747595221128095,1090
1233,1747595221228082,732
1234,1747595221328086,780
1235,1747595221428086,890
