trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
1749,32558355,1747574599169516,9408,18000,18047,47
1750,32576355,1747574599187556,9443,18000,18040,40
1751,32594355,1747574599205828,9634,18000,18272,272
1752,32612355,1747574599223316,9242,18000,17488,-512
1753,32630355,1747574599241241,9183,18000,17925,-75
1754,32648355,1747574599259458,9343,18000,18217,217
1755,32666355,1747574599277462,9356,18000,18004,4
1756,32684355,1747574599295509,9397,18000,18047,47
1757,32702355,1747574599313618,9477,18000,18109,109
1758,32720355,1747574599330772,8887,18000,17154,-846
1759,32738355,1747574599348886,9049,18000,18114,114
1760,32756355,1747574599367362,9304,18000,18476,476
1761,32774355,1747574599384991,9042,18000,17629,-371
1762,32792355,1747574599402997,9000,18000,18006,6
1763,32810355,1747574599421674,9521,18000,18677,677
1764,32828355,1747574599439482,9373,18000,17808,-192
1765,32846355,1747574599457083,9094,18000,17601,-399
1766,32864355,1747574599475713,9630,18000,18630,630
1767,32882355,1747574599493480,9348,18000,17767,-233
1768,32900355,1747574599511472,9357,18000,17992,-8
1769,32918355,1747574599529629,9469,18000,18157,157
1770,32936355,1747574599547609,9459,18000,17980,-20
1771,32954355,1747574599564902,8958,18000,17293,-707
1772,32972355,1747574599583602,9461,18000,18700,700
1773,32990355,1747574599601619,9479,18000,18017,17
1774,33008355,1747574599619431,9322,18000,17812,-188
1775,33026355,1747574599637632,9472,18000,18201,201
1776,33044355,1747574599655532,9411,18000,17900,-100
1777,33062355,1747574599673446,9409,18000,17914,-86
1778,33080355,1747574599691121,9135,18000,17675,-325
1779,33098355,1747574599709104,9134,18000,17983,-17
1780,33116355,1747574599727610,9477,18000,18506,506
1781,33134355,1747574599745202,9205,18000,17592,-408
1782,33152355,1747574599763476,9370,18000,18274,274
1783,33170355,1747574599781186,9178,18000,17710,-290
1784,33188355,1747574599799462,9354,18000,18276,276
1785,33206355,1747574599817114,9112,18000,17652,-348
1786,33224355,1747574599835154,9164,18000,18040,40
1787,33242355,1747574599853400,9318,18000,18246,246
1788,33260355,1747574599871484,9354,18000,18084,84
1789,33278355,1747574599889633,9501,18000,18149,149
1790,33296355,1747574599907225,9216,18000,17592,-408
1791,33314355,1747574599925668,9509,18000,18443,443
1792,33332355,1747574599943392,9320,18000,17724,-276
1793,33350355,1747574599961602,9612,18000,18210,210
1794,33368355,1747574599979410,9329,18000,17808,-192
1795,33386355,1747574599997674,9520,18000,18264,264
1796,33404355,1747574600015136,9122,18000,17462,-538
1797,33422355,1747574600033207,9207,18000,18071,71
1798,33440355,1747574600051458,9348,18000,18251,251
1799,33458355,1747574600069613,9469,18000,18155,155
1800,33476355,1747574600087537,9409,18000,17924,-76
1801,33494355,1747574600105367,9294,18000,17830,-170
1802,33512355,1747574600123385,9279,18000,18018,18
1803,33530355,1747574600141373,9297,18000,17988,-12
1804,33548355,1747574600159447,9358,18000,18074,74
1805,33566355,1747574600177465,9358,18000,18018,18
1806,33584355,1747574600195441,9346,18000,17976,-24
1807,33602355,1747574600213485,9385,18000,18044,44
1808,33620355,1747574600231464,9368,18000,17979,-21
1809,33638355,1747574600249318,9254,18000,17854,-146
1810,33656355,1747574600267777,9585,18000,18459,459
1811,33674355,1747574600285599,9482,18000,17822,-178
1812,33692355,1747574600303588,9465,18000,17989,-11
1813,33710355,1747574600321109,9108,18000,17521,-479
1814,33728355,1747574600339529,9422,18000,18420,420
1815,33746355,1747574600357404,9292,18000,17875,-125
1816,33764355,1747574600374762,8850,18000,17358,-642
1817,33782355,1747574600393430,9351,18000,18668,668
1818,33800355,1747574600411521,9379,18000,18091,91
1819,33818355,1747574600429196,9162,18000,17675,-325
1820,33836355,1747574600447644,9509,18000,18448,448
1821,33854355,1747574600465164,9143,18000,17520,-480
1822,33872355,1747574600482829,8928,18000,17665,-335
1823,33890355,1747574600501436,9352,18000,18607,607
1824,33908355,1747574600519601,9474,18000,18165,165
1825,33926355,1747574600537409,9342,18000,17808,-192
1826,33944355,1747574600555617,9465,18000,18208,208
1827,33962355,1747574600573295,9213,18000,17678,-322
1828,33980355,1747574600591410,9300,18000,18115,115
1829,33998355,1747574600609276,9237,18000,17866,-134
1830,34016355,1747574600627097,9092,18000,17821,-179
1831,34034355,1747574600644953,9023,18000,17856,-144
1832,34052355,1747574600662883,8928,18000,17930,-70
1833,34070355,1747574600680685,8796,18000,17802,-198
1834,34088355,1747574600698781,8894,18000,18096,96
1835,34106355,1747574600717066,9086,18000,18285,285
1836,34124355,1747574600735436,9354,18000,18370,370
1837,34142355,1747574600753020,9066,18000,17584,-416
1838,34160355,1747574600771067,9160,18000,18047,47
1839,34178355,1747574600789108,9129,18000,18041,41
1840,34196355,1747574600807428,9345,18000,18320,320
1841,34214355,1747574600825388,9319,18000,17960,-40
1842,34232355,1747574600843598,9521,18000,18210,210
1843,34250355,1747574600861425,9352,18000,17827,-173
1844,34268355,1747574600879435,9353,18000,18010,10
1845,34286355,1747574600897426,9352,18000,17991,-9
1846,34304355,1747574600915412,9317,18000,17986,-14
1847,34322355,1747574600933171,9241,18000,17759,-241
1848,34340355,1747574600951450,9357,18000,18279,279
1849,34358355,1747574600969206,9304,18000,17756,-244
1850,34376355,1747574600987493,9401,18000,18287,287
1851,34394355,1747574601005185,9194,18000,17692,-308
1852,34412355,1747574601023422,9340,18000,18237,237
1853,34430355,1747574601041444,9366,18000,18022,22
1854,34448355,1747574601059161,9174,18000,17717,-283
1855,34466355,1747574601077534,9435,18000,18373,373
1856,34484355,1747574601095606,9496,18000,18072,72
1857,34502355,1747574601113319,9218,18000,17713,-287
1858,34520355,1747574601130989,9059,18000,17670,-330
1859,34538355,1747574601149591,9468,18000,18602,602
1860,34556355,1747574601167417,9338,18000,17826,-174
1861,34574355,1747574601185601,9486,18000,18184,184
1862,34592355,1747574601203572,9458,18000,17971,-29
1863,34610355,1747574601221018,9077,18000,17446,-554
1864,34628355,1747574601239014,9033,18000,17996,-4
1865,34646355,1747574601257423,9318,18000,18409,409
1866,34664355,1747574601275605,9480,18000,18182,182
1867,34682355,1747574601293091,9135,18000,17486,-514
1868,34700355,1747574601311450,9368,18000,18359,359
1869,34718355,1747574601329061,9099,18000,17611,-389
1870,34736355,1747574601347105,9140,18000,18044,44
1871,34754355,1747574601365603,9479,18000,18498,498
1872,34772355,1747574601383084,9133,18000,17481,-519
1873,34790355,1747574601401420,9324,18000,18336,336
1874,34808355,1747574601419580,9535,18000,18160,160
1875,34826355,1747574601437642,9581,18000,18062,62
1876,34844355,1747574601455512,9409,18000,17870,-130
1877,34862355,1747574601473444,9371,18000,17932,-68
1878,34880355,1747574601491452,9368,18000,18008,8
1879,34898355,1747574601509424,9324,18000,17972,-28
1880,34916355,1747574601527415,9322,18000,17991,-9
1881,34934355,1747574601545090,9125,18000,17675,-325
1882,34952355,1747574601563029,9090,18000,17939,-61
1883,34970355,1747574601581307,9290,18000,18278,278
1884,34988355,1747574601599572,9462,18000,18265,265
1885,35006355,1747574601617585,9467,18000,18013,13
1886,35024355,1747574601635143,9169,18000,17558,-442
1887,35042355,1747574601653588,9472,18000,18445,445
1888,35060355,1747574601670826,8890,18000,17238,-762
1889,35078355,1747574601688862,8962,18000,18036,36
1890,35096355,1747574601706819,8928,18000,17957,-43
1891,35114355,1747574601724757,8859,18000,17938,-62
1892,35132355,1747574601742767,8866,18000,18010,10
1893,35150355,1747574601761252,9198,18000,18485,485
1894,35168355,1747574601779573,9450,18000,18321,321
1895,35186355,1747574601797392,9286,18000,17819,-181
1896,35204355,1747574601815409,9302,18000,18017,17
1897,35222355,1747574601833072,9070,18000,17663,-337
1898,35240355,1747574601851404,9305,18000,18332,332
1899,35258355,1747574601868937,8984,18000,17533,-467
1900,35276355,1747574601887551,9433,18000,18614,614
1901,35294355,1747574601905324,9235,18000,17773,-227
1902,35312355,1747574601923436,9356,18000,18112,112
1903,35330355,1747574601941434,9365,18000,17998,-2
1904,35348355,1747574601959570,9450,18000,18136,136
1905,35366355,1747574601977124,9166,18000,17554,-446
1906,35384355,1747574601995055,9096,18000,17931,-69
1907,35402355,1747574602013633,9513,18000,18578,578
1908,35420355,1747574602031364,9268,18000,17731,-269
1909,35438355,1747574602049615,9486,18000,18251,251
1910,35456355,1747574602067594,9478,18000,17979,-21
1911,35474355,1747574602085490,9378,18000,17896,-104
1912,35492355,1747574602103707,9562,18000,18217,217
1913,35510355,1747574602121094,9113,18000,17387,-613
1914,35528355,1747574602139482,9380,18000,18388,388
1915,35546355,1747574602157184,9207,18000,17702,-298
1916,35564355,1747574602175150,9187,18000,17966,-34
1917,35582355,1747574602193182,9189,18000,18032,32
1918,35600355,1747574602211349,9310,18000,18167,167
1919,35618355,1747574602229578,9459,18000,18229,229
1920,35636355,1747574602247582,9474,18000,18004,4
1921,35654355,1747574602265079,9112,18000,17497,-503
1922,35672355,1747574602283475,9398,18000,18396,396
1923,35690355,1747574602301443,9347,18000,17968,-32
1924,35708355,1747574602319711,9544,18000,18268,268
1925,35726355,1747574602337120,9147,18000,17409,-591
1926,35744355,1747574602354889,8948,18000,17769,-231
1927,35762355,1747574602372957,9043,18000,18068,68
1928,35780355,1747574602390907,8963,18000,17950,-50
1929,35798355,1747574602409108,9147,18000,18201,201
1930,35816355,1747574602427435,9355,18000,18327,327
1931,35834355,1747574602445573,9533,18000,18138,138
1932,35852355,1747574602463653,9596,18000,18080,80
1933,35870355,1747574602481053,9103,18000,17400,-600
1934,35888355,1747574602499566,9596,18000,18513,513
1935,35906355,1747574602517219,9216,18000,17653,-347
1936,35924355,1747574602535433,9362,18000,18214,214
1937,35942355,1747574602553450,9385,18000,18017,17
1938,35960355,1747574602571098,9130,18000,17648,-352
1939,35978355,1747574602589475,9399,18000,18377,377
1940,35996355,1747574602607353,9328,18000,17878,-122
1941,36014355,1747574602625525,9451,18000,18172,172
1942,36032355,1747574602643812,9616,18000,18287,287
1943,36050355,1747574602661232,9190,18000,17420,-580
1944,36068355,1747574602679443,9353,18000,18211,211
1945,36086355,1747574602697590,9476,18000,18147,147
1946,36104355,1747574602714964,9025,18000,17374,-626
1947,36122355,1747574602732904,8999,18000,17940,-60
1948,36140355,1747574602750821,8885,18000,17917,-83
1949,36158355,1747574602768967,9043,18000,18146,146
1950,36176355,1747574602787260,9235,18000,18293,293
1951,36194355,1747574602805624,9495,18000,18364,364
1952,36212355,1747574602823427,9337,18000,17803,-197
1953,36230355,1747574602841107,9206,18000,17680,-320
1954,36248355,1747574602859607,9487,18000,18500,500
1955,36266355,1747574602877118,9205,18000,17511,-489
1956,36284355,1747574602895162,9183,18000,18044,44
1957,36302355,1747574602913577,9460,18000,18415,415
1958,36320355,1747574602931108,9146,18000,17531,-469
1959,36338355,1747574602949287,9243,18000,18179,179
1960,36356355,1747574602967380,9329,18000,18093,93
1961,36374355,1747574602985433,9373,18000,18053,53
1962,36392355,1747574603003240,9232,18000,17807,-193
1963,36410355,1747574603021110,9150,18000,17870,-130
1964,36428355,1747574603039448,9371,18000,18338,338
1965,36446355,1747574603057445,9372,18000,17997,-3
1966,36464355,1747574603075490,9479,18000,18045,45
1967,36482355,1747574603093447,9369,18000,17957,-43
1968,36500355,1747574603111452,9370,18000,18005,5
1969,36518355,1747574603129770,9604,18000,18318,318
1970,36536355,1747574603147462,9379,18000,17692,-308
1971,36554355,1747574603165420,9351,18000,17958,-42
1972,36572355,1747574603183405,9361,18000,17985,-15
1973,36590355,1747574603201535,9439,18000,18130,130
1974,36608355,1747574603219340,9301,18000,17805,-195
1975,36626355,1747574603237377,9416,18000,18037,37
1976,36644355,1747574603255389,9343,18000,18012,12
1977,36662355,1747574603273440,9362,18000,18051,51
1978,36680355,1747574603291413,9344,18000,17973,-27
1979,36698355,1747574603309460,9388,18000,18047,47
1980,36716355,1747574603327188,9205,18000,17728,-272
1981,36734355,1747574603345667,9501,18000,18479,479
1982,36752355,1747574603363436,9379,18000,17769,-231
1983,36770355,1747574603381277,9258,18000,17841,-159
1984,36788355,1747574603398950,9032,18000,17673,-327
1985,36806355,1747574603417526,9433,18000,18576,576
1986,36824355,1747574603435488,9397,18000,17962,-38
1987,36842355,1747574603453401,9345,18000,17913,-87
1988,36860355,1747574603470992,9057,18000,17591,-409
1989,36878355,1747574603489418,9362,18000,18426,426
1990,36896355,1747574603507565,9605,18000,18147,147
1991,36914355,1747574603525294,9301,18000,17729,-271
1992,36932355,1747574603543563,9457,18000,18269,269
1993,36950355,1747574603561589,9484,18000,18026,26
1994,36968355,1747574603579309,9274,18000,17720,-280
1995,36986355,1747574603597440,9379,18000,18131,131
1996,37004355,1747574603615586,9484,18000,18146,146
1997,37022355,1747574603632978,9059,18000,17392,-608
1998,37040355,1747574603651435,9351,18000,18457,457
1999,37058355,1747574603669612,9500,18000,18177,177
2000,37076355,1747574603687493,9422,18000,17881,-119
2001,37094355,1747574603705729,9586,18000,18236,236
2002,37112355,1747574603723455,9385,18000,17726,-274
2003,37130355,1747574603741571,9457,18000,18116,116
2004,37148355,1747574603759445,9388,18000,17874,-126
2005,37166355,1747574603777169,9197,18000,17724,-276
2006,37184355,1747574603795378,9326,18000,18209,209
2007,37202355,1747574603813564,9458,18000,18186,186
2008,37220355,1747574603831436,9363,18000,17872,-128
2009,37238355,1747574603849449,9381,18000,18013,13
2010,37256355,1747574603867140,9162,18000,17691,-309
2011,37274355,1747574603885075,9130,18000,17935,-65
2012,37292355,1747574603903565,9415,18000,18490,490
2013,37310355,1747574603921005,9068,18000,17440,-560
2014,37328355,1747574603939052,9110,18000,18047,47
2015,37346355,1747574603957468,9397,18000,18416,416
2016,37364355,1747574603975518,9410,18000,18050,50
2017,37382355,1747574603993583,9485,18000,18065,65
2018,37400355,1747574604011522,9422,18000,17939,-61
2019,37418355,1747574604028862,8964,18000,17340,-660
2020,37436355,1747574604046735,8851,18000,17873,-127
2021,37454355,1747574604064739,8895,18000,18004,4
2022,37472355,1747574604083494,9378,18000,18755,755
2023,37490355,1747574604101367,9320,18000,17873,-127
2024,37508355,1747574604119401,9346,18000,18034,34
2025,37526355,1747574604137623,9511,18000,18222,222
2026,37544355,1747574604155676,9552,18000,18053,53
2027,37562355,1747574604173407,9354,18000,17731,-269
2028,37580355,1747574604191489,9406,18000,18082,82
2029,37598355,1747574604209219,9316,18000,17730,-270
2030,37616355,1747574604227560,9467,18000,18341,341
2031,37634355,1747574604245415,9361,18000,17855,-145
2032,37652355,1747574604263075,9120,18000,17660,-340
2033,37670355,1747574604281515,9567,18000,18440,440
2034,37688355,1747574604299000,9075,18000,17485,-515
2035,37706355,1747574604317453,9387,18000,18453,453
2036,37724355,1747574604335574,9491,18000,18121,121
2037,37742355,1747574604353390,9333,18000,17816,-184
2038,37760355,1747574604371353,9317,18000,17963,-37
2039,37778355,1747574604389118,9143,18000,17765,-235
2040,37796355,1747574604407364,9316,18000,18246,246
2041,37814355,1747574604425025,9097,18000,17661,-339
2042,37832355,1747574604443402,9353,18000,18377,377
2043,37850355,1747574604461408,9357,18000,18006,6
2044,37868355,1747574604479397,9348,18000,17989,-11
2045,37886355,1747574604497219,9207,18000,17822,-178
2046,37904355,1747574604515563,9468,18000,18344,344
2047,37922355,1747574604533579,9484,18000,18016,16
2048,37940355,1747574604551048,9094,18000,17469,-531
